,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
207,Asian handicap -9.5 ,1.96,2.03,Over/Under +152.5 ,1.93,2.0,Olimpia Milano,Cedevita,"Thursday, 05 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/milan-cedevita-xpjsjhIA/
208,Asian handicap -13.5 ,1.92,2.06,Over/Under +149.5 ,1.97,1.96,Olympiakos,Limoges,"Thursday, 05 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-limoges-GU1YiEmb/
209,Asian handicap -13.5 ,1.92,2.05,Over/Under +163 ,1.98,1.94,Real Madrid,Bayern,"Thursday, 05 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-bayern-tfOZFKzs/
210,Asian handicap -3.5 ,1.91,2.11,Over/Under +156.5 ,2.1,1.94,Baskonia,Anadolu Efes,"Thursday, 05 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-anadolu-efes-fL0xiY24/
211,Asian handicap -1.5 ,1.96,2.01,Over/Under +154.5 ,2.03,1.94,Bamberg,Maccabi Tel Aviv,"Thursday, 05 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-maccabi-tel-aviv-hfTbNH0c/
212,Asian handicap +8.5 ,2.03,2.04,Over/Under +157.5 ,1.94,1.98,Darussafaka,CSKA Moscow,"Thursday, 05 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-cska-moscow-E3UfOcoi/
213,Asian handicap -15 ,1.92,2.02,Over/Under +151.5 ,2.08,1.94,Khimki M.,Strasbourg,"Thursday, 05 Nov  2015, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-strasbourg-KpNwFvjm/
214,Asian handicap +3.5 ,1.91,2.04,Over/Under +150.5 ,1.94,1.96,Olimpia Milano,Olympiakos,"Friday, 30 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/milan-olympiakos-piraeus-necUhfYi/
215,Asian handicap -6.5 ,1.96,2.05,Over/Under +153.5 ,1.96,1.96,Bayern,Strasbourg,"Friday, 30 Oct  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/bayern-strasbourg-86gLdczJ/
216,Asian handicap -7.5 ,2.05,1.95,Over/Under +144.5 ,2.04,2.0,Unicaja,Darussafaka,"Friday, 30 Oct  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-darussafaka-0On80fgp/
217,Asian handicap +6.5 ,2.08,1.94,Over/Under +145 ,2.04,1.95,Zielona Gora,Lokomotiv Kuban,"Friday, 30 Oct  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zielona-gora-lokomotiv-kuban-WrkxI17K/
218,Asian handicap +2.5 ,2.0,2.02,Over/Under +159.5 ,1.98,2.0,Fenerbahce,Real Madrid,"Friday, 30 Oct  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-real-madrid-M9s3LtDJ/
219,Asian handicap -14.5 ,1.91,2.02,Over/Under +157 ,2.0,1.94,Khimki M.,Crvena zvezda mts,"Friday, 30 Oct  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-crvena-zvezda-mts-00t7K0SP/
220,Asian handicap -7.5 ,1.91,2.06,Over/Under +148.5 ,1.96,1.96,Barcelona,Panathinaikos,"Thursday, 29 Oct  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-panathinaikos-vk2jfbFD/
221,Asian handicap +3.5 ,1.93,1.97,Over/Under +157.5 ,2.0,1.95,Limoges,Baskonia,"Thursday, 29 Oct  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/limoges-saski-baskonia-84bQgzJo/
222,Asian handicap -10.5 ,1.94,2.03,Over/Under +167.5 ,2.07,2.02,Maccabi Tel Aviv,Sassari,"Thursday, 29 Oct  2015, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/maccabi-tel-aviv-sassari-pn5TOUy2/
223,Asian handicap -15.5 ,1.95,2.04,Over/Under +154.5 ,1.98,1.94,Anadolu Efes,Cedevita,"Thursday, 29 Oct  2015, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-cedevita-6aKsVjto/
224,Asian handicap -15.5 ,1.97,2.0,Over/Under +162.5 ,2.03,1.98,CSKA Moscow,Bamberg,"Thursday, 29 Oct  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-brose-bamberg-CbjCaE8j/
225,Asian handicap -5.5 ,1.99,2.05,Over/Under +149 ,1.94,2.01,Pinar Karsiyaka,Zalgiris Kaunas,"Thursday, 29 Oct  2015, 18:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/pinar-karsiyaka-zalgiris-kaunas-hhjYIshE/
226,Asian handicap -18.5 ,1.98,1.93,Over/Under +148 ,2.05,2.0,Barcelona,Zielona Gora,"Friday, 23 Oct  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-zielona-gora-Qobnev07/
227,Asian handicap +12.5 ,1.93,2.07,Over/Under +164.5 ,2.08,1.97,Sassari,CSKA Moscow,"Friday, 23 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/sassari-cska-moscow-4h1x6GVM/
228,Asian handicap +7.5 ,1.91,2.06,Over/Under +147.5 ,1.96,1.96,Strasbourg,Fenerbahce,"Friday, 23 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/strasbourg-fenerbahce-E70CbJ56/
229,Asian handicap +2.5 ,1.92,2.02,Over/Under +151.5 ,1.99,1.95,Baskonia,Olympiakos,"Friday, 23 Oct  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-olympiakos-piraeus-dQU7yg3H/
230,Asian handicap -3.5 ,2.1,1.9,Over/Under +142.5 ,2.11,1.92,Bamberg,Darussafaka,"Friday, 23 Oct  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-darussafaka-rq0t5zoT/
231,Asian handicap -1.5 ,2.09,1.98,Over/Under +146 ,2.08,1.97,Zalgiris Kaunas,Lokomotiv Kuban,"Friday, 23 Oct  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-lokomotiv-kuban-4W9wc0Vf/
232,Asian handicap -19.5 ,2.02,1.92,Over/Under +159 ,1.92,2.09,Real Madrid,Crvena zvezda mts,"Thursday, 22 Oct  2015, 23:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-crvena-zvezda-mts-zH18aaj0/
233,Asian handicap -7.5 ,1.92,2.0,Over/Under +150.5 ,2.0,1.91,Panathinaikos,Pinar Karsiyaka,"Thursday, 22 Oct  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-pinar-karsiyaka-rN8sdKp1/
234,Asian handicap +4.5 ,1.98,2.0,Over/Under +165.5 ,2.01,1.96,Bayern,Khimki M.,"Thursday, 22 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/bayern-khimki-m-dWkHcwLC/
235,Asian handicap -5.5 ,2.02,2.0,Over/Under +152 ,1.97,1.94,Maccabi Tel Aviv,Unicaja,"Thursday, 22 Oct  2015, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/maccabi-tel-aviv-unicaja-6e6PPAMe/
236,Asian handicap -5.5 ,2.0,1.98,Over/Under +151.5 ,1.96,2.07,Cedevita,Limoges,"Thursday, 22 Oct  2015, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-limoges-UwTFZWXT/
237,Asian handicap -7.5 ,1.9,2.06,Over/Under +151 ,1.94,1.99,Anadolu Efes,Olimpia Milano,"Thursday, 22 Oct  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-milan-zHTBzDIN/
238,Asian handicap +6.5 ,2.2,1.9,Over/Under +147 ,1.95,1.95,Limoges,Anadolu Efes,"Friday, 16 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/limoges-anadolu-efes-r1F2veJb/
239,Asian handicap -3.5 ,2.16,1.91,Over/Under +158.5 ,1.91,2.03,Olimpia Milano,Baskonia,"Friday, 16 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/milan-saski-baskonia-xOE6wFY4/
240,Asian handicap +1.5 ,2.01,1.96,Over/Under +167.5 ,1.98,1.97,Khimki M.,Real Madrid,"Friday, 16 Oct  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-real-madrid-pS8e216s/
241,Asian handicap +4.5 ,1.93,1.98,Over/Under +142.5 ,2.01,1.92,Zielona Gora,Zalgiris Kaunas,"Friday, 16 Oct  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zielona-gora-zalgiris-kaunas-d66VbM0r/
242,Asian handicap -10.5 ,1.91,2.04,Over/Under +162 ,1.97,1.97,Fenerbahce,Bayern,"Friday, 16 Oct  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-bayern-Sjb01LLm/
243,Asian handicap +1.5 ,1.91,2.0,Over/Under +146.5 ,1.96,1.98,Lokomotiv Kuban,Panathinaikos,"Friday, 16 Oct  2015, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-panathinaikos-jPT232hR/
244,Asian handicap -11.5 ,1.97,2.0,Over/Under +145.5 ,2.01,1.93,Olympiakos,Cedevita,"Thursday, 15 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-cedevita-GEDAxZmB/
245,Asian handicap -8.5 ,1.99,1.99,Over/Under +148.5 ,2.01,1.93,Unicaja,Bamberg,"Thursday, 15 Oct  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-brose-bamberg-E38P8Io4/
246,Asian handicap -6.5 ,1.95,2.0,Over/Under +155.5 ,1.95,2.06,Darussafaka,Sassari,"Thursday, 15 Oct  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-sassari-8Q7T7x1A/
247,Asian handicap -6.5 ,2.07,1.98,Over/Under +143.5 ,1.96,2.06,Crvena zvezda mts,Strasbourg,"Thursday, 15 Oct  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-strasbourg-6sc40uyf/
248,Asian handicap -7.5 ,1.96,2.05,Over/Under +159.5 ,2.02,2.11,CSKA Moscow,Maccabi Tel Aviv,"Thursday, 15 Oct  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-maccabi-tel-aviv-nH6X6dGG/
249,Asian handicap +7 ,2.02,2.02,Over/Under +157.5 ,1.95,2.11,Pinar Karsiyaka,Barcelona,"Thursday, 15 Oct  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/pinar-karsiyaka-barcelona-zc5ZctGl/
