,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
334,Asian handicap -5.5 ,2.0,2.0,Over/Under +226.5 ,2.07,1.91,Brooklyn Nets,Phoenix Suns,"Friday, 24 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-phoenix-suns-0KSFQFwE/
335,Asian handicap -4 ,1.98,1.98,Over/Under +199.5 ,1.98,1.99,Miami Heat,Toronto Raptors,"Friday, 24 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-toronto-raptors-8ry03GGT/
336,Asian handicap +5.5 ,1.98,1.98,Over/Under +202 ,1.98,1.98,Sacramento Kings,Milwaukee Bucks,"Thursday, 23 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-milwaukee-bucks-nHvY1W0D/
337,Asian handicap -11.5 ,2.02,1.93,Over/Under +202.5 ,1.97,1.98,Utah Jazz,New York Knicks,"Thursday, 23 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-new-york-knicks-zsyU2Co7/
338,Asian handicap +2.5 ,2.04,1.98,Over/Under +227.5 ,2.11,1.97,Denver Nuggets,Cleveland Cavaliers,"Thursday, 23 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-cleveland-cavaliers-hIoP3hW0/
339,Asian handicap +2 ,1.98,2.01,Over/Under +200 ,1.96,1.98,Chicago Bulls,Detroit Pistons,"Thursday, 23 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-detroit-pistons-ERnL4YGf/
340,Asian handicap -11.5 ,1.98,2.0,Over/Under +218.5 ,2.09,1.95,Oklahoma City Thunder,Philadelphia 76ers,"Thursday, 23 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-philadelphia-76ers-phrH5E1l/
341,Asian handicap -7.5 ,1.98,1.98,Over/Under +215.5 ,1.97,1.97,Washington Wizards,Atlanta Hawks,"Thursday, 23 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-atlanta-hawks-61qD6fnr/
342,Asian handicap -6.5 ,1.98,1.98,Over/Under +207.5 ,2.04,1.93,Boston Celtics,Indiana Pacers,"Thursday, 23 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-indiana-pacers-Q3VrOMHF/
343,Asian handicap +4.5 ,1.99,1.99,Over/Under +206.5 ,2.14,1.96,Orlando Magic,Charlotte Hornets,"Thursday, 23 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-charlotte-hornets-C0RvP229/
344,Asian handicap +9.5 ,1.98,2.02,Over/Under +223 ,1.96,2.02,Los Angeles Lakers,Los Angeles Clippers,"Wednesday, 22 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-los-angeles-clippers-IwSzQrm3/
345,Asian handicap -3.5 ,2.03,1.98,Over/Under +207.5 ,1.91,2.04,Portland Trail Blazers,Milwaukee Bucks,"Wednesday, 22 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-milwaukee-bucks-vmTWQOXd/
346,Asian handicap +5 ,2.04,1.98,Over/Under +204.5 ,2.02,1.93,Minnesota Timberwolves,San Antonio Spurs,"Wednesday, 22 Mar  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-san-antonio-spurs-veNe2ued/
347,Asian handicap +4.5 ,1.98,2.0,Over/Under +207.5 ,2.02,1.97,Dallas Mavericks,Golden State Warriors,"Wednesday, 22 Mar  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-golden-state-warriors-04Oi3Luj/
348,Asian handicap -2.5 ,2.02,1.98,Over/Under +207.5 ,2.04,1.96,New Orleans Pelicans,Memphis Grizzlies,"Wednesday, 22 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-memphis-grizzlies-6sPm41Qq/
349,Asian handicap +5.5 ,2.0,1.99,Over/Under +214.5 ,2.08,1.97,Brooklyn Nets,Detroit Pistons,"Wednesday, 22 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-detroit-pistons-ULXL8sIS/
350,Asian handicap -11.5 ,1.98,2.02,Over/Under +216.5 ,1.96,2.03,Miami Heat,Phoenix Suns,"Wednesday, 22 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-phoenix-suns-ncrH9N2M/
351,Asian handicap -7.5 ,2.01,1.99,Over/Under +197.5 ,2.0,2.0,Toronto Raptors,Chicago Bulls,"Wednesday, 22 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-chicago-bulls-j7te4d1N/
352,Asian handicap -10.5 ,2.01,1.98,Over/Under +215.5 ,1.98,2.01,Los Angeles Clippers,New York Knicks,"Tuesday, 21 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-new-york-knicks-86qDA3mG/
353,Asian handicap -8.5 ,1.91,2.04,Over/Under +236 ,2.07,1.95,Houston Rockets,Denver Nuggets,"Tuesday, 21 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-denver-nuggets-0tt5CPI3/
354,Asian handicap +1.5 ,1.98,2.03,Over/Under +222 ,1.98,1.98,Oklahoma City Thunder,Golden State Warriors,"Tuesday, 21 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-golden-state-warriors-vXv9BqY9/
355,Asian handicap -3.5 ,2.04,1.98,Over/Under +215.5 ,2.09,1.95,Boston Celtics,Washington Wizards,"Tuesday, 21 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-washington-wizards-IHj0D53c/
356,Asian handicap -5.5 ,2.08,1.98,Over/Under +204.5 ,2.08,1.93,Charlotte Hornets,Atlanta Hawks,"Tuesday, 21 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-atlanta-hawks-6TqFk2Bj/
357,Asian handicap +2 ,2.01,1.98,Over/Under +193.5 ,2.0,2.09,Indiana Pacers,Utah Jazz,"Tuesday, 21 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-utah-jazz-SxoBjrdp/
358,Asian handicap -6 ,1.98,2.03,Over/Under +217.5 ,1.97,1.98,Orlando Magic,Philadelphia 76ers,"Tuesday, 21 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-philadelphia-76ers-KWXdEoli/
359,Asian handicap +11.5 ,2.01,2.0,Over/Under +222.5 ,1.97,1.98,Los Angeles Lakers,Cleveland Cavaliers,"Monday, 20 Mar  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-cleveland-cavaliers-nq3reOmT/
360,Asian handicap -14 ,2.04,1.98,Over/Under +202.5 ,1.94,2.05,San Antonio Spurs,Sacramento Kings,"Monday, 20 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-sacramento-kings-8h4vd4YM/
361,Asian handicap -6 ,1.98,2.0,Over/Under +213.5 ,1.99,2.01,Miami Heat,Portland Trail Blazers,"Monday, 20 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-portland-trail-blazers-EV4zcpJG/
362,Asian handicap -3.5 ,1.98,2.0,Over/Under +208.5 ,1.98,1.96,New Orleans Pelicans,Minnesota Timberwolves,"Monday, 20 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-minnesota-timberwolves-0S0WcQ3A/
363,Asian handicap -2.5 ,2.0,1.98,Over/Under +196.5 ,2.07,1.95,Toronto Raptors,Indiana Pacers,"Monday, 20 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-indiana-pacers-CGsi5xnH/
364,Asian handicap -12.5 ,1.98,2.05,Over/Under +209.5 ,1.98,1.96,Detroit Pistons,Phoenix Suns,"Sunday, 19 Mar  2017, 22:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-phoenix-suns-I3BRb6l4/
365,Asian handicap +5 ,2.0,1.98,Over/Under +202.5 ,2.02,1.98,Philadelphia 76ers,Boston Celtics,"Sunday, 19 Mar  2017, 19:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-boston-celtics-vDCNanZc/
366,Asian handicap +5 ,1.98,1.98,Over/Under +208.5 ,1.97,2.07,Brooklyn Nets,Dallas Mavericks,"Sunday, 19 Mar  2017, 18:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-dallas-mavericks-WnDJ0SJi/
367,Asian handicap -10.5 ,1.98,2.12,Over/Under +214.5 ,1.97,2.01,Golden State Warriors,Milwaukee Bucks,"Sunday, 19 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-milwaukee-bucks-hdEF184o/
368,Asian handicap +2.5 ,2.02,1.93,Over/Under +240 ,2.08,1.94,Denver Nuggets,Houston Rockets,"Sunday, 19 Mar  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-houston-rockets-jizXxPRp/
369,Asian handicap +6 ,1.98,1.98,Over/Under +192 ,2.02,1.95,Chicago Bulls,Utah Jazz,"Sunday, 19 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-utah-jazz-K8q1ro4N/
370,Asian handicap +3.5 ,1.99,2.0,Over/Under +196.5 ,1.96,1.97,Memphis Grizzlies,San Antonio Spurs,"Sunday, 19 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-san-antonio-spurs-EVr5s5JT/
371,Asian handicap -12.5 ,2.17,1.98,Over/Under +213 ,2.01,1.95,Los Angeles Clippers,Cleveland Cavaliers,"Sunday, 19 Mar  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-cleveland-cavaliers-tIpcqRlH/
372,Asian handicap -3.5 ,2.08,1.98,Over/Under +215.5 ,1.96,1.98,Charlotte Hornets,Washington Wizards,"Sunday, 19 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-washington-wizards-Otjhp7ZA/
373,Asian handicap -1.5 ,2.01,1.98,Over/Under +214.5 ,2.04,1.93,Atlanta Hawks,Portland Trail Blazers,"Sunday, 19 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-portland-trail-blazers-pjilomK4/
374,Asian handicap -12.5 ,2.0,2.0,Over/Under +214.5 ,1.95,2.11,Oklahoma City Thunder,Sacramento Kings,"Saturday, 18 Mar  2017, 21:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-sacramento-kings-jTipnT4b/
375,Asian handicap +7.5 ,1.96,2.02,Over/Under +212.5 ,2.02,1.92,Los Angeles Lakers,Milwaukee Bucks,"Saturday, 18 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-milwaukee-bucks-vgltm9kh/
376,Asian handicap -2.5 ,1.98,2.04,Over/Under +220 ,2.02,1.96,Phoenix Suns,Orlando Magic,"Saturday, 18 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/phoenix-suns-orlando-magic-dUbylkzn/
377,Asian handicap -4.5 ,1.98,2.03,Over/Under +205 ,1.94,1.98,Miami Heat,Minnesota Timberwolves,"Saturday, 18 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-minnesota-timberwolves-65JRTokU/
378,Asian handicap +6.5 ,2.0,1.98,Over/Under +228.5 ,1.93,2.01,New Orleans Pelicans,Houston Rockets,"Saturday, 18 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-houston-rockets-Iw0XlVKu/
379,Asian handicap +8.5 ,2.02,1.98,Over/Under +213.5 ,1.96,2.02,Brooklyn Nets,Boston Celtics,"Saturday, 18 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-boston-celtics-SEKNURZN/
380,Asian handicap -3.5 ,2.01,1.98,Over/Under +201.5 ,1.99,1.97,Detroit Pistons,Toronto Raptors,"Saturday, 18 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-toronto-raptors-Igrm6IWA/
381,Asian handicap +5.5 ,2.03,2.02,Over/Under +205 ,2.05,1.95,Philadelphia 76ers,Dallas Mavericks,"Saturday, 18 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-dallas-mavericks-WnREWm5B/
382,Asian handicap -7.5 ,1.98,2.04,Over/Under +212 ,1.98,2.0,Washington Wizards,Chicago Bulls,"Saturday, 18 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-chicago-bulls-pjVIV7KH/
383,Asian handicap -13.5 ,2.12,1.92,Over/Under +219.5 ,2.04,1.95,Golden State Warriors,Orlando Magic,"Friday, 17 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-orlando-magic-xQRAXTk5/
384,Asian handicap -5.5 ,2.01,1.98,Over/Under +221.5 ,2.02,1.96,Denver Nuggets,Los Angeles Clippers,"Friday, 17 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-los-angeles-clippers-bZS6Y9za/
385,Asian handicap -4 ,2.01,1.98,Over/Under +202.5 ,1.96,2.01,Atlanta Hawks,Memphis Grizzlies,"Friday, 17 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-memphis-grizzlies-WCdAZkLh/
386,Asian handicap -5 ,2.02,1.98,Over/Under +222 ,1.95,2.01,New York Knicks,Brooklyn Nets,"Friday, 17 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-brooklyn-nets-hMc6zW5n/
387,Asian handicap -8 ,1.98,2.01,Over/Under +207.5 ,2.08,1.95,Cleveland Cavaliers,Utah Jazz,"Friday, 17 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-utah-jazz-bab2yCjt/
388,Asian handicap -2.5 ,2.01,2.09,Over/Under +207.5 ,2.08,1.96,Toronto Raptors,Oklahoma City Thunder,"Friday, 17 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-oklahoma-city-thunder-4jvq7bH4/
389,Asian handicap -7.5 ,2.0,2.0,Over/Under +206.5 ,2.02,2.0,Los Angeles Clippers,Milwaukee Bucks,"Thursday, 16 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-milwaukee-bucks-nNVYhvMD/
390,Asian handicap -6 ,2.04,1.98,Over/Under +219.5 ,1.93,2.07,Phoenix Suns,Sacramento Kings,"Thursday, 16 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/phoenix-suns-sacramento-kings-rk5hpnID/
391,Asian handicap -17 ,2.07,1.98,Over/Under +234.5 ,2.0,1.95,Houston Rockets,Los Angeles Lakers,"Thursday, 16 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-los-angeles-lakers-4b6loS27/
392,Asian handicap +2.5 ,1.98,1.98,Over/Under +201.5 ,2.02,1.96,Chicago Bulls,Memphis Grizzlies,"Thursday, 16 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-memphis-grizzlies-zP1pn8m1/
393,Asian handicap -11 ,2.0,1.98,Over/Under +209.5 ,1.96,2.0,San Antonio Spurs,Portland Trail Blazers,"Thursday, 16 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-portland-trail-blazers-dY2tmlYf/
394,Asian handicap -5.5 ,2.02,1.98,Over/Under +210.5 ,2.03,1.96,Boston Celtics,Minnesota Timberwolves,"Thursday, 16 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-minnesota-timberwolves-E9DylUIl/
395,Asian handicap +2.5 ,2.0,2.01,Over/Under +199.5 ,2.0,1.97,Detroit Pistons,Utah Jazz,"Thursday, 16 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-utah-jazz-2Z9XlA3r/
396,Asian handicap -6.5 ,1.98,2.01,Over/Under +203.5 ,1.97,2.01,Miami Heat,New Orleans Pelicans,"Thursday, 16 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-new-orleans-pelicans-pfN5gjeR/
397,Asian handicap -2.5 ,2.09,1.91,Over/Under +202.5 ,2.03,1.97,Indiana Pacers,Charlotte Hornets,"Thursday, 16 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-charlotte-hornets-lSTdeCQE/
398,Asian handicap -7.5 ,1.98,2.08,Over/Under +207 ,1.99,1.95,Washington Wizards,Dallas Mavericks,"Thursday, 16 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-dallas-mavericks-63O1fWuL/
399,Asian handicap -17 ,2.03,1.98,Over/Under +220.5 ,2.0,1.99,Golden State Warriors,Philadelphia 76ers,"Wednesday, 15 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-philadelphia-76ers-AyVhdhB8/
400,Asian handicap -3.5 ,2.02,1.98,Over/Under +214.5 ,1.93,2.01,New Orleans Pelicans,Portland Trail Blazers,"Wednesday, 15 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-portland-trail-blazers-dYtBX8Y7/
401,Asian handicap +6.5 ,2.0,1.98,Over/Under +225.5 ,1.98,1.97,Brooklyn Nets,Oklahoma City Thunder,"Wednesday, 15 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-oklahoma-city-thunder-06m2ZU3e/
402,Asian handicap +3.5 ,2.04,1.98,Over/Under +210.5 ,1.93,1.99,New York Knicks,Indiana Pacers,"Wednesday, 15 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-indiana-pacers-rVx7YlJ1/
403,Asian handicap -7.5 ,2.0,1.98,Over/Under +215.5 ,1.93,2.06,Cleveland Cavaliers,Detroit Pistons,"Wednesday, 15 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-detroit-pistons-MFlbzBlk/
404,Asian handicap -13 ,1.98,2.01,Over/Under +227 ,2.02,1.98,Denver Nuggets,Los Angeles Lakers,"Tuesday, 14 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-los-angeles-lakers-EkkfyiZr/
405,Asian handicap +1.5 ,1.98,2.02,Over/Under +206.5 ,1.97,1.98,Sacramento Kings,Orlando Magic,"Tuesday, 14 Mar  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-orlando-magic-Ct3SuXQR/
406,Asian handicap -1.5 ,1.98,1.98,Over/Under +201.5 ,2.04,2.0,Utah Jazz,Los Angeles Clippers,"Tuesday, 14 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-los-angeles-clippers-UHDNtDBL/
407,Asian handicap -3.5 ,2.08,1.98,Over/Under +199 ,1.97,2.02,Memphis Grizzlies,Milwaukee Bucks,"Tuesday, 14 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-milwaukee-bucks-MiAFrZt9/
408,Asian handicap -1.5 ,2.12,1.88,Over/Under +213.5 ,2.05,1.93,Minnesota Timberwolves,Washington Wizards,"Tuesday, 14 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-washington-wizards-r1BBqFR2/
409,Asian handicap -6.5 ,2.09,1.98,Over/Under +202.5 ,1.97,2.01,San Antonio Spurs,Atlanta Hawks,"Tuesday, 14 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-atlanta-hawks-GE9JsgdF/
410,Asian handicap -4.5 ,2.01,1.98,Over/Under +196.5 ,1.93,2.08,Toronto Raptors,Dallas Mavericks,"Tuesday, 14 Mar  2017, 01:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-dallas-mavericks-MRlv8v2b/
411,Asian handicap -6.5 ,2.14,1.98,Over/Under +199.5 ,2.0,1.93,Charlotte Hornets,Chicago Bulls,"Tuesday, 14 Mar  2017, 01:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-chicago-bulls-6qSSKVl2/
412,Asian handicap -4.5 ,2.03,1.95,Over/Under +223 ,1.97,1.98,Los Angeles Lakers,Philadelphia 76ers,"Monday, 13 Mar  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-philadelphia-76ers-ShTOLBZe/
413,Asian handicap -6.5 ,2.05,1.98,Over/Under +235.5 ,2.05,1.94,Houston Rockets,Cleveland Cavaliers,"Monday, 13 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-cleveland-cavaliers-zoBHNX4q/
414,Asian handicap +2.5 ,1.99,1.98,Over/Under +228.5 ,1.98,2.02,Phoenix Suns,Portland Trail Blazers,"Monday, 13 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/phoenix-suns-portland-trail-blazers-YVTKMiKk/
415,Asian handicap -1 ,2.09,1.98,Over/Under +220.5 ,2.09,1.96,Brooklyn Nets,New York Knicks,"Monday, 13 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-new-york-knicks-U3YlSDdS/
416,Asian handicap -5.5 ,2.14,1.98,Over/Under +200.5 ,1.96,1.96,Indiana Pacers,Miami Heat,"Monday, 13 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-miami-heat-jDZpTgsM/
417,Asian handicap -7.5 ,1.98,1.99,Over/Under +208 ,1.96,1.98,Boston Celtics,Chicago Bulls,"Sunday, 12 Mar  2017, 21:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-chicago-bulls-MwVtUZRF/
418,Asian handicap +5.5 ,2.02,1.91,Over/Under +216.5 ,2.06,1.96,Sacramento Kings,Denver Nuggets,"Sunday, 12 Mar  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-denver-nuggets-UPovENyI/
419,Asian handicap -4.5 ,2.0,1.98,Over/Under +222.5 ,1.98,1.96,Portland Trail Blazers,Washington Wizards,"Sunday, 12 Mar  2017, 05:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-washington-wizards-jZnzF3MB/
420,Asian handicap -5.5 ,2.01,1.98,Over/Under +216.5 ,2.06,2.0,Dallas Mavericks,Phoenix Suns,"Sunday, 12 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-phoenix-suns-f7gRGPia/
421,Asian handicap -6.5 ,2.06,1.98,Over/Under +206.5 ,1.96,2.02,Memphis Grizzlies,Atlanta Hawks,"Sunday, 12 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-atlanta-hawks-YchVFq75/
422,Asian handicap -10.5 ,2.0,1.98,Over/Under +197.5 ,2.0,1.98,San Antonio Spurs,Golden State Warriors,"Sunday, 12 Mar  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-golden-state-warriors-0pfNH5xg/
423,Asian handicap -5.5 ,2.02,1.91,Over/Under +202.5 ,1.94,1.97,Miami Heat,Toronto Raptors,"Sunday, 12 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-toronto-raptors-rmWxVFC9/
424,Asian handicap -3 ,1.98,2.03,Over/Under +203 ,2.0,1.96,Milwaukee Bucks,Minnesota Timberwolves,"Sunday, 12 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-minnesota-timberwolves-nsjJIoNn/
425,Asian handicap -3.5 ,1.98,1.98,Over/Under +204 ,1.99,1.95,Charlotte Hornets,New Orleans Pelicans,"Sunday, 12 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-new-orleans-pelicans-4I0EJR7t/
426,Asian handicap +8.5 ,1.99,1.98,Over/Under +213.5 ,2.12,1.95,Orlando Magic,Cleveland Cavaliers,"Sunday, 12 Mar  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-cleveland-cavaliers-29EnO7aP/
427,Asian handicap -6.5 ,2.01,2.03,Over/Under +212 ,1.99,1.98,Detroit Pistons,New York Knicks,"Sunday, 12 Mar  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-new-york-knicks-lhB5aOMO/
428,Asian handicap -14.5 ,1.98,2.0,Over/Under +214.5 ,1.99,1.95,Los Angeles Clippers,Philadelphia 76ers,"Saturday, 11 Mar  2017, 22:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-philadelphia-76ers-A1C1047I/
429,Asian handicap -3.5 ,2.16,1.98,Over/Under +206.5 ,2.01,1.97,Oklahoma City Thunder,Utah Jazz,"Saturday, 11 Mar  2017, 22:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-utah-jazz-SxNd1phC/
430,Asian handicap +8.5 ,2.02,1.98,Over/Under +214.5 ,1.93,1.99,Sacramento Kings,Washington Wizards,"Saturday, 11 Mar  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-washington-wizards-EZIh2Qx6/
431,Asian handicap -10 ,1.98,1.98,Over/Under +212 ,1.96,1.97,Dallas Mavericks,Brooklyn Nets,"Saturday, 11 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-brooklyn-nets-tMKp4n8g/
432,Asian handicap +2.5 ,1.99,1.98,Over/Under +223.5 ,1.97,2.0,Denver Nuggets,Boston Celtics,"Saturday, 11 Mar  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-boston-celtics-KCJl36Na/
433,Asian handicap -2.5 ,2.05,1.9,Over/Under +203.5 ,1.97,2.0,Atlanta Hawks,Toronto Raptors,"Saturday, 11 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-toronto-raptors-0OtYVec3/
434,Asian handicap +5.5 ,1.98,2.0,Over/Under +223.5 ,1.96,1.96,Chicago Bulls,Houston Rockets,"Saturday, 11 Mar  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-houston-rockets-SEvAAlVP/
