,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
210,Asian handicap +7.5 ,1.97,1.97,Over/Under +153.5 ,1.9,2.01,Zielona Gora,Galatasaray,"Friday, 08 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zielona-gora-galatasaray-ALYUWrXO/
211,Asian handicap +16 ,1.93,2.04,Over/Under +155.5 ,2.0,1.92,Strasbourg,Real Madrid,"Thursday, 07 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/strasbourg-real-madrid-S4RojcE3/
212,Asian handicap -7.5 ,2.0,1.98,Over/Under +147.5 ,1.93,1.98,Panathinaikos,Lokomotiv Kuban,"Thursday, 07 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-lokomotiv-kuban-SEMuZSEo/
213,Asian handicap -8 ,1.97,1.97,Over/Under +158 ,2.02,1.94,Baskonia,Crvena zvezda mts,"Thursday, 07 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/saski-baskonia-crvena-zvezda-mts-AyNhnOWB/
214,Asian handicap -9.5 ,1.97,2.01,Over/Under +152.5 ,1.93,1.98,Anadolu Efes,Zalgiris Kaunas,"Thursday, 07 Nov  2013, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/anadolu-efes-zalgiris-kaunas-x8zNY42C/
215,Asian handicap -3.5 ,1.98,1.96,Over/Under +155.5 ,2.0,1.91,Bamberg,Olimpia Milano,"Thursday, 07 Nov  2013, 20:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/brose-bamberg-milan-6eQkkHT9/
216,Asian handicap +5.5 ,2.01,1.97,Over/Under +147.5 ,2.0,1.92,Rytas,Maccabi Tel Aviv,"Thursday, 07 Nov  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-maccabi-tel-aviv-AaTmseZT/
217,Asian handicap -16.5 ,2.06,1.91,Over/Under +157.5 ,1.98,1.99,Real Madrid,Olimpia Milano,"Friday, 01 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-milan-0GSVOKF4/
218,Asian handicap +5 ,2.02,2.04,Over/Under +148.5 ,2.04,2.01,Crvena zvezda mts,Panathinaikos,"Friday, 01 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/crvena-zvezda-mts-panathinaikos-jaQDGdNp/
219,Asian handicap +1 ,1.99,2.07,Over/Under +151.5 ,2.0,1.9,Bamberg,Anadolu Efes,"Friday, 01 Nov  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/brose-bamberg-anadolu-efes-IiwRP00b/
220,Asian handicap +7.5 ,1.91,2.09,Over/Under +158.5 ,1.97,1.97,Zielona Gora,Siena,"Friday, 01 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zielona-gora-siena-UeKnLxFT/
221,Asian handicap -4 ,2.0,1.97,Over/Under +153.5 ,1.98,1.94,Lokomotiv Kuban,Maccabi Tel Aviv,"Friday, 01 Nov  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/lokomotiv-kuban-maccabi-tel-aviv-42Eeut0o/
222,Asian handicap -18.5 ,1.91,2.06,Over/Under +148.5 ,1.91,2.05,Barcelona,Nanterre,"Thursday, 31 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-nanterre-ARZIRMVo/
223,Asian handicap -1.5 ,1.91,2.18,Over/Under +144.5 ,2.06,1.91,Fenerbahce,CSKA Moscow,"Thursday, 31 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-cska-moscow-WzyFS2Gu/
224,Asian handicap -9 ,1.99,1.93,Over/Under +155.5 ,1.98,1.97,Olympiakos,Bayern,"Thursday, 31 Oct  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-bayern-nXUsMIaN/
225,Asian handicap -5.5 ,2.1,1.94,Over/Under +146 ,1.95,1.97,Unicaja,Galatasaray,"Thursday, 31 Oct  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-galatasaray-8tWwNbpH/
226,Asian handicap -6 ,2.11,1.94,Over/Under +150 ,1.98,2.08,Zalgiris Kaunas,Strasbourg,"Thursday, 31 Oct  2013, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-strasbourg-v7RZNvVA/
227,Asian handicap -3.5 ,1.97,2.07,Over/Under +143 ,2.04,1.96,Budivelnyk,Partizan,"Thursday, 31 Oct  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/budivelnyk-partizan-4lZMQtoh/
228,Asian handicap -3 ,1.99,1.95,Over/Under +154.5 ,1.91,2.0,Rytas,Baskonia,"Wednesday, 30 Oct  2013, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-saski-baskonia-GxUqryKN/
229,Asian handicap +3.5 ,1.98,2.0,Over/Under +148.5 ,2.05,1.91,Strasbourg,Anadolu Efes,"Friday, 25 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/strasbourg-anadolu-efes-pQeZNJDD/
230,Asian handicap -17 ,2.02,1.95,Over/Under +152.5 ,2.06,1.91,Unicaja,Zielona Gora,"Friday, 25 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-zielona-gora-8xCpVzLt/
231,Asian handicap -11.5 ,1.97,2.03,Over/Under +150.5 ,1.97,1.97,Panathinaikos,Baskonia,"Friday, 25 Oct  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-saski-baskonia-bR4cSY4a/
232,Asian handicap -6.5 ,1.97,2.11,Over/Under +158.5 ,2.24,1.91,Bayern,Siena,"Friday, 25 Oct  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-siena-Ui0gTEkg/
233,Asian handicap -2.5 ,1.91,2.14,Over/Under +152.5 ,2.1,1.95,Fenerbahce,Barcelona,"Friday, 25 Oct  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-barcelona-Gp4IR1El/
234,Asian handicap -7 ,1.97,1.97,Over/Under +141.5 ,2.06,1.97,Partizan,Nanterre,"Friday, 25 Oct  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-nanterre-lb2QPuq1/
235,Asian handicap -17.5 ,1.93,1.98,Over/Under +148.5 ,2.1,1.93,CSKA Moscow,Budivelnyk,"Friday, 25 Oct  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-budivelnyk-A73MQLTf/
236,Asian handicap -3.5 ,2.08,1.98,Over/Under +146 ,1.97,1.98,Galatasaray,Olympiakos,"Thursday, 24 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-olympiakos-piraeus-j11kUfzm/
237,Asian handicap -16.5 ,1.97,1.97,Over/Under +157.5 ,1.98,1.97,Real Madrid,Bamberg,"Thursday, 24 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-brose-bamberg-6ZdVOab7/
238,Asian handicap -8.5 ,1.92,2.04,Over/Under +150.5 ,2.02,2.05,Olimpia Milano,Zalgiris Kaunas,"Thursday, 24 Oct  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-zalgiris-kaunas-bTqHn3jE/
239,Asian handicap -11 ,1.97,1.97,Over/Under +153 ,1.97,2.01,Maccabi Tel Aviv,Crvena zvezda mts,"Thursday, 24 Oct  2013, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-crvena-zvezda-mts-6ceINAJU/
240,Asian handicap -6.5 ,2.06,1.91,Over/Under +148.5 ,1.97,1.97,Lokomotiv Kuban,Rytas,"Thursday, 24 Oct  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/lokomotiv-kuban-bc-rytas-2ZPuqH4H/
241,Asian handicap -7.5 ,2.07,1.97,Over/Under +150.5 ,2.05,2.08,Olympiakos,Unicaja,"Friday, 18 Oct  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-unicaja-Spynk2BJ/
242,Asian handicap +5 ,1.96,1.99,Over/Under +157.5 ,1.98,1.97,Zielona Gora,Bayern,"Friday, 18 Oct  2013, 20:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zielona-gora-bayern-tlujlMQP/
243,Asian handicap +9.5 ,2.03,1.97,Over/Under +155.5 ,2.06,1.98,Zalgiris Kaunas,Real Madrid,"Friday, 18 Oct  2013, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-real-madrid-UwJaTKl0/
244,Asian handicap -15.5 ,1.95,2.1,Over/Under +144.5 ,2.22,1.91,Barcelona,Partizan,"Thursday, 17 Oct  2013, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-partizan-bgZIcMk1/
245,Asian handicap +5.5 ,2.01,1.95,Over/Under +143.5 ,1.97,1.97,Rytas,Panathinaikos,"Thursday, 17 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-panathinaikos-KAzypckB/
246,Asian handicap +13 ,1.91,2.1,Over/Under +148.5 ,1.95,2.02,Nanterre,CSKA Moscow,"Thursday, 17 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/nanterre-cska-moscow-2RuAarLl/
247,Asian handicap -1.5 ,2.0,2.05,Over/Under +155.5 ,2.07,1.97,Baskonia,Maccabi Tel Aviv,"Thursday, 17 Oct  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/saski-baskonia-maccabi-tel-aviv-nVHIqtZt/
248,Asian handicap -5.5 ,1.99,1.95,Over/Under +149.5 ,1.97,1.98,Anadolu Efes,Olimpia Milano,"Thursday, 17 Oct  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/anadolu-efes-milan-8UH3Sv46/
249,Asian handicap +2.5 ,2.04,1.98,Over/Under +150.5 ,2.02,1.93,Crvena zvezda mts,Lokomotiv Kuban,"Thursday, 17 Oct  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/crvena-zvezda-mts-lokomotiv-kuban-QLGMr0lm/
250,Asian handicap +7.5 ,2.0,1.99,Over/Under +155.5 ,2.08,1.92,Budivelnyk,Fenerbahce,"Thursday, 17 Oct  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/budivelnyk-fenerbahce-zHJeU0Zg/
251,Asian handicap +1.5 ,2.0,1.98,Over/Under +147.5 ,2.0,1.97,Siena,Galatasaray,"Wednesday, 16 Oct  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/siena-galatasaray-Esm4QIYI/
252,Asian handicap -6.5 ,1.91,2.03,Over/Under +152.5 ,2.07,2.06,Bamberg,Strasbourg,"Wednesday, 16 Oct  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/brose-bamberg-strasbourg-zil0RbJC/
253,Asian handicap -8.5 ,1.91,2.05,Over/Under +153.5 ,1.95,2.0,Rytas,Oostende,"Friday, 04 Oct  2013, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-oostende-4rbW1rO2/
254,Asian handicap +9.5 ,1.95,1.95,Over/Under +153.5 ,2.0,1.94,Oostende,Banvit,"Thursday, 03 Oct  2013, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/oostende-banvit-nFRiHPa1/
255,Asian handicap +5.5 ,1.98,1.95,Over/Under +146.5 ,2.12,1.94,Oldenburg,Rytas,"Thursday, 03 Oct  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/oldenburg-bc-rytas-On90fF5f/
256,Asian handicap +5.5 ,1.91,2.07,Over/Under +151 ,1.95,1.95,Nymburk,Banvit,"Wednesday, 02 Oct  2013, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/nymburk-banvit-YyLRE579/
257,Asian handicap -15.5 ,1.99,1.92,Over/Under +147.5 ,2.02,1.94,Khimki M.,Oostende,"Wednesday, 02 Oct  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/khimki-m-oostende-CSJVDPMF/
258,Asian handicap -5.5 ,1.95,1.98,Over/Under +154.5 ,1.98,1.94,Rytas,VEF Riga,"Tuesday, 01 Oct  2013, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-vef-riga-G0QMFoh3/
259,Asian handicap +1.5 ,1.95,2.02,Over/Under +154 ,2.01,1.93,Varese,Oldenburg,"Tuesday, 01 Oct  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/varese-oldenburg-xARIGRxc/
