,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
289,Asian handicap -1.5 ,2.01,1.93,Over/Under +212.5 ,2.16,1.93,Detroit Pistons,Oklahoma City Thunder,"Wednesday, 30 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-oklahoma-city-thunder-rD7kVgWF/
290,Asian handicap -6.5 ,1.93,2.04,Over/Under +204.5 ,1.96,2.04,Indiana Pacers,Chicago Bulls,"Wednesday, 30 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/indiana-pacers-chicago-bulls-U93oWZG9/
291,Asian handicap -8 ,2.02,1.97,Over/Under +209.5 ,2.0,2.0,Orlando Magic,Brooklyn Nets,"Wednesday, 30 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/orlando-magic-brooklyn-nets-zm4sXF13/
292,Asian handicap +11.5 ,1.99,1.96,Over/Under +210 ,1.94,1.97,Philadelphia 76ers,Charlotte Hornets,"Wednesday, 30 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/philadelphia-76ers-charlotte-hornets-dd5wYenc/
293,Asian handicap -4 ,2.01,1.95,Over/Under +208.5 ,1.95,2.07,Los Angeles Clippers,Boston Celtics,"Tuesday, 29 Mar  2016, 05:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-clippers-boston-celtics-KvMf9C9d/
294,Asian handicap -13 ,1.99,1.96,Over/Under +220.5 ,2.0,1.94,Portland Trail Blazers,Sacramento Kings,"Tuesday, 29 Mar  2016, 05:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/portland-trail-blazers-sacramento-kings-tlNjAhfj/
295,Asian handicap -2 ,1.93,2.02,Over/Under +212.5 ,1.97,2.08,Denver Nuggets,Dallas Mavericks,"Tuesday, 29 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/denver-nuggets-dallas-mavericks-nRNnBYvp/
296,Asian handicap -13.5 ,1.97,1.99,Over/Under +190.5 ,2.0,2.1,Utah Jazz,Los Angeles Lakers,"Tuesday, 29 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/utah-jazz-los-angeles-lakers-xIeJS0AH/
297,Asian handicap +3.5 ,2.0,2.0,Over/Under +205.5 ,2.0,1.94,Chicago Bulls,Atlanta Hawks,"Tuesday, 29 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/chicago-bulls-atlanta-hawks-fg6ETteB/
298,Asian handicap +5.5 ,2.0,2.02,Over/Under +193 ,1.99,1.96,Memphis Grizzlies,San Antonio Spurs,"Tuesday, 29 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/memphis-grizzlies-san-antonio-spurs-G27AUMu5/
299,Asian handicap -6.5 ,1.93,2.02,Over/Under +218.5 ,2.03,2.04,Minnesota Timberwolves,Phoenix Suns,"Tuesday, 29 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/minnesota-timberwolves-phoenix-suns-nT26V2Qb/
300,Asian handicap +5.5 ,1.94,2.0,Over/Under +202 ,2.06,2.0,New Orleans Pelicans,New York Knicks,"Tuesday, 29 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-orleans-pelicans-new-york-knicks-8x42WrBh/
301,Asian handicap -8.5 ,1.97,1.98,Over/Under +213 ,1.95,1.98,Miami Heat,Brooklyn Nets,"Tuesday, 29 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/miami-heat-brooklyn-nets-QDEcXOen/
302,Asian handicap +3 ,2.0,1.96,Over/Under +211 ,1.97,1.97,Toronto Raptors,Oklahoma City Thunder,"Tuesday, 29 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/toronto-raptors-oklahoma-city-thunder-dhZxfDr4/
303,Asian handicap +8.5 ,1.9,2.09,Over/Under +213.5 ,2.0,1.97,Los Angeles Lakers,Washington Wizards,"Monday, 28 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-lakers-washington-wizards-CAAgY4tt/
304,Asian handicap -21.5 ,2.06,1.97,Over/Under +225 ,2.03,1.94,Golden State Warriors,Philadelphia 76ers,"Monday, 28 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/golden-state-warriors-philadelphia-76ers-zkZmDLAU/
305,Asian handicap -1.5 ,2.03,1.96,Over/Under +210.5 ,1.98,1.96,Indiana Pacers,Houston Rockets,"Monday, 28 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/indiana-pacers-houston-rockets-dbzpE1eO/
306,Asian handicap -2 ,2.0,2.0,Over/Under +217.5 ,1.96,2.0,Sacramento Kings,Dallas Mavericks,"Monday, 28 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/sacramento-kings-dallas-mavericks-GnJnFstI/
307,Asian handicap -8.5 ,2.0,2.0,Over/Under +209.5 ,1.98,2.04,Los Angeles Clippers,Denver Nuggets,"Sunday, 27 Mar  2016, 22:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-clippers-denver-nuggets-xdKrGNQB/
308,Asian handicap +8.5 ,1.96,2.04,Over/Under +215.5 ,2.07,1.93,Phoenix Suns,Boston Celtics,"Sunday, 27 Mar  2016, 05:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/phoenix-suns-boston-celtics-rZKvH3B5/
309,Asian handicap -15 ,2.01,2.01,Over/Under +218.5 ,1.97,1.94,Portland Trail Blazers,Philadelphia 76ers,"Sunday, 27 Mar  2016, 05:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/portland-trail-blazers-philadelphia-76ers-UVGzIqda/
311,Asian handicap +8 ,1.98,2.01,Over/Under +196 ,2.0,1.99,Minnesota Timberwolves,Utah Jazz,"Sunday, 27 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/minnesota-timberwolves-utah-jazz-8GSRJ5Rn/
312,Asian handicap -12.5 ,1.97,1.97,Over/Under +207.5 ,1.98,1.96,Oklahoma City Thunder,San Antonio Spurs,"Sunday, 27 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/oklahoma-city-thunder-san-antonio-spurs-vsONKoCt/
313,Asian handicap -1.5 ,1.93,2.05,Over/Under +207 ,2.1,1.98,Detroit Pistons,Atlanta Hawks,"Sunday, 27 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-atlanta-hawks-xYydPR3P/
314,Asian handicap +8.5 ,1.95,1.99,Over/Under +202 ,1.96,1.97,New York Knicks,Cleveland Cavaliers,"Sunday, 27 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-york-knicks-cleveland-cavaliers-zTcD0rRO/
315,Asian handicap +10.5 ,1.96,2.0,Over/Under +200.5 ,2.01,1.98,New Orleans Pelicans,Toronto Raptors,"Sunday, 27 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-orleans-pelicans-toronto-raptors-pIVYfgTc/
316,Asian handicap +6.5 ,1.93,2.01,Over/Under +208 ,2.02,1.98,Orlando Magic,Chicago Bulls,"Sunday, 27 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/orlando-magic-chicago-bulls-xruA1OBI/
317,Asian handicap +5.5 ,1.91,2.12,Over/Under +203 ,2.17,1.98,Brooklyn Nets,Indiana Pacers,"Sunday, 27 Mar  2016, 00:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/brooklyn-nets-indiana-pacers-rLu624dC/
318,Asian handicap -16.5 ,1.95,2.03,Over/Under +220.5 ,2.01,1.95,Golden State Warriors,Dallas Mavericks,"Saturday, 26 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/golden-state-warriors-dallas-mavericks-4Ut23ps6/
319,Asian handicap +4 ,2.0,2.01,Over/Under +213.5 ,2.01,1.95,Los Angeles Lakers,Denver Nuggets,"Saturday, 26 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-lakers-denver-nuggets-ngnc4QRa/
320,Asian handicap -7.5 ,1.98,2.1,Over/Under +223.5 ,1.97,1.98,Sacramento Kings,Phoenix Suns,"Saturday, 26 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/sacramento-kings-phoenix-suns-82mg56Cg/
321,Asian handicap -13 ,2.0,1.96,Over/Under +190.5 ,1.98,1.99,San Antonio Spurs,Memphis Grizzlies,"Saturday, 26 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/san-antonio-spurs-memphis-grizzlies-Eulk6ncm/
322,Asian handicap -8.5 ,1.98,1.96,Over/Under +201.5 ,1.95,1.98,Atlanta Hawks,Milwaukee Bucks,"Saturday, 26 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/atlanta-hawks-milwaukee-bucks-0xpo7Sss/
323,Asian handicap -1 ,1.94,2.06,Over/Under +211.5 ,1.97,1.95,Houston Rockets,Toronto Raptors,"Saturday, 26 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/houston-rockets-toronto-raptors-jeWUeZDi/
324,Asian handicap -10.5 ,1.99,1.97,Over/Under +207.5 ,2.1,1.97,Miami Heat,Orlando Magic,"Saturday, 26 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/miami-heat-orlando-magic-G48EClKJ/
325,Asian handicap -2 ,2.0,1.95,Over/Under +205.5 ,2.01,1.95,Detroit Pistons,Charlotte Hornets,"Saturday, 26 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-charlotte-hornets-fe7IB8ZP/
326,Asian handicap -8.5 ,2.05,1.96,Over/Under +217.5 ,2.02,1.96,Washington Wizards,Minnesota Timberwolves,"Saturday, 26 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/washington-wizards-minnesota-timberwolves-lbKWm5sJ/
327,Asian handicap -5.5 ,2.08,2.0,Over/Under +214.5 ,1.96,1.99,Los Angeles Clippers,Portland Trail Blazers,"Friday, 25 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-clippers-portland-trail-blazers-A7LSloSC/
328,Asian handicap -9.5 ,1.95,2.0,Over/Under +199 ,1.96,1.95,Oklahoma City Thunder,Utah Jazz,"Friday, 25 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/oklahoma-city-thunder-utah-jazz-SrWNkRC6/
329,Asian handicap +9.5 ,1.96,1.97,Over/Under +209 ,2.05,1.93,Brooklyn Nets,Cleveland Cavaliers,"Friday, 25 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/brooklyn-nets-cleveland-cavaliers-EuSJj7c0/
330,Asian handicap +3.5 ,2.04,2.0,Over/Under +203 ,2.1,1.95,New York Knicks,Chicago Bulls,"Friday, 25 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-york-knicks-chicago-bulls-KISFimrf/
331,Asian handicap -14.5 ,1.93,2.07,Over/Under +205 ,1.95,2.31,Indiana Pacers,New Orleans Pelicans,"Friday, 25 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/indiana-pacers-new-orleans-pelicans-tSTBhTSm/
332,Asian handicap -10 ,2.09,1.95,Over/Under +223 ,1.95,2.06,Golden State Warriors,Los Angeles Clippers,"Thursday, 24 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/golden-state-warriors-los-angeles-clippers-OjZ6g9Ds/
333,Asian handicap -5.5 ,1.97,2.0,Over/Under +213.5 ,2.12,1.92,Phoenix Suns,Los Angeles Lakers,"Thursday, 24 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/phoenix-suns-los-angeles-lakers-SKmyaVkK/
334,Asian handicap -6.5 ,1.98,2.0,Over/Under +213 ,2.06,1.91,Portland Trail Blazers,Dallas Mavericks,"Thursday, 24 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/portland-trail-blazers-dallas-mavericks-Msmubk5Q/
335,Asian handicap -8.5 ,2.08,1.96,Over/Under +214 ,1.95,1.99,Denver Nuggets,Philadelphia 76ers,"Thursday, 24 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/denver-nuggets-philadelphia-76ers-GppXaBzE/
336,Asian handicap -10.5 ,2.01,1.96,Over/Under +196 ,2.0,1.94,San Antonio Spurs,Miami Heat,"Thursday, 24 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/san-antonio-spurs-miami-heat-Eu6lyScD/
337,Asian handicap -9 ,1.97,1.98,Over/Under +202 ,1.96,1.98,Chicago Bulls,New York Knicks,"Thursday, 24 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/chicago-bulls-new-york-knicks-6F2twlT0/
338,Asian handicap -1.5 ,2.06,1.93,Over/Under +200.5 ,1.95,1.98,Houston Rockets,Utah Jazz,"Thursday, 24 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/houston-rockets-utah-jazz-SO3xvUDf/
339,Asian handicap -4 ,2.0,1.97,Over/Under +221.5 ,1.99,1.98,Minnesota Timberwolves,Sacramento Kings,"Thursday, 24 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/minnesota-timberwolves-sacramento-kings-p0EXvAbl/
340,Asian handicap -2.5 ,2.15,1.97,Over/Under +205.5 ,2.02,1.98,Boston Celtics,Toronto Raptors,"Thursday, 24 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/boston-celtics-toronto-raptors-C4XQdFbo/
341,Asian handicap -6 ,1.95,1.98,Over/Under +205 ,2.0,2.0,Detroit Pistons,Orlando Magic,"Thursday, 24 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-orlando-magic-WdATujqr/
342,Asian handicap -11 ,2.04,1.98,Over/Under +207.5 ,1.93,2.03,Cleveland Cavaliers,Milwaukee Bucks,"Thursday, 24 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/cleveland-cavaliers-milwaukee-bucks-zk7px8r7/
343,Asian handicap -1 ,1.95,2.03,Over/Under +207.5 ,2.0,1.95,Washington Wizards,Atlanta Hawks,"Thursday, 24 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/washington-wizards-atlanta-hawks-v1n0cIEF/
344,Asian handicap +3 ,1.93,2.03,Over/Under +201.5 ,2.17,1.91,Los Angeles Lakers,Memphis Grizzlies,"Wednesday, 23 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-lakers-memphis-grizzlies-0Amdbba9/
345,Asian handicap +9.5 ,1.93,2.08,Over/Under +209.5 ,1.97,1.98,New Orleans Pelicans,Miami Heat,"Wednesday, 23 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-orleans-pelicans-miami-heat-YmHaavp3/
346,Asian handicap -9 ,1.96,1.98,Over/Under +225 ,2.05,1.93,Oklahoma City Thunder,Houston Rockets,"Wednesday, 23 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/oklahoma-city-thunder-houston-rockets-fcIe0KUd/
347,Asian handicap +6 ,1.99,1.97,Over/Under +207 ,1.96,1.96,Brooklyn Nets,Charlotte Hornets,"Wednesday, 23 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/brooklyn-nets-charlotte-hornets-tfUDyyhd/
348,Asian handicap +2.5 ,2.0,2.05,Over/Under +202.5 ,2.0,1.97,Phoenix Suns,Memphis Grizzlies,"Tuesday, 22 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/phoenix-suns-memphis-grizzlies-SjQ9xHxj/
349,Asian handicap -7 ,2.02,2.01,Over/Under +208.5 ,1.95,2.01,Atlanta Hawks,Washington Wizards,"Tuesday, 22 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/atlanta-hawks-washington-wizards-pSz5wcNq/
350,Asian handicap -8 ,2.02,1.95,Over/Under +219 ,2.02,1.98,Chicago Bulls,Sacramento Kings,"Tuesday, 22 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/chicago-bulls-sacramento-kings-rJlwrwFS/
351,Asian handicap +12.5 ,1.99,2.01,Over/Under +233 ,1.96,2.02,Minnesota Timberwolves,Golden State Warriors,"Tuesday, 22 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/minnesota-timberwolves-golden-state-warriors-EqpZrJaM/
352,Asian handicap -8.5 ,2.02,1.98,Over/Under +217 ,1.97,1.97,Boston Celtics,Orlando Magic,"Tuesday, 22 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/boston-celtics-orlando-magic-zgoVqapG/
353,Asian handicap -7.5 ,1.97,2.0,Over/Under +206.5 ,1.96,1.96,Detroit Pistons,Milwaukee Bucks,"Tuesday, 22 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-milwaukee-bucks-hUeQpuV9/
354,Asian handicap +6 ,1.97,2.02,Over/Under +196.5 ,1.95,2.14,Charlotte Hornets,San Antonio Spurs,"Tuesday, 22 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/charlotte-hornets-san-antonio-spurs-tfhMoLF3/
355,Asian handicap -11.5 ,2.05,1.97,Over/Under +213.5 ,1.95,2.0,Cleveland Cavaliers,Denver Nuggets,"Tuesday, 22 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/cleveland-cavaliers-denver-nuggets-nXhIn10c/
356,Asian handicap -15 ,2.0,1.98,Over/Under +211 ,2.02,1.95,Indiana Pacers,Philadelphia 76ers,"Tuesday, 22 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/indiana-pacers-philadelphia-76ers-8tfEmsoi/
357,Asian handicap +4.5 ,1.93,2.09,Over/Under +212.5 ,2.01,1.97,New York Knicks,Sacramento Kings,"Monday, 21 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-york-knicks-sacramento-kings-WOAVOc8j/
358,Asian handicap +1.5 ,1.97,1.99,Over/Under +189.5 ,1.97,2.05,Milwaukee Bucks,Utah Jazz,"Monday, 21 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/milwaukee-bucks-utah-jazz-hYBRPwgp/
359,Asian handicap +10 ,2.01,1.95,Over/Under +209 ,1.97,2.0,New Orleans Pelicans,Los Angeles Clippers,"Monday, 21 Mar  2016, 00:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-orleans-pelicans-los-angeles-clippers-MkLeVaVM/
360,Asian handicap +12 ,1.96,2.02,Over/Under +214.5 ,1.97,2.05,Philadelphia 76ers,Boston Celtics,"Monday, 21 Mar  2016, 00:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/philadelphia-76ers-boston-celtics-zgPaUJpT/
361,Asian handicap -9.5 ,1.95,2.02,Over/Under +209.5 ,2.0,1.97,Toronto Raptors,Orlando Magic,"Sunday, 20 Mar  2016, 22:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/toronto-raptors-orlando-magic-YJ1plNfo/
362,Asian handicap -1 ,1.98,2.13,Over/Under +215.5 ,1.95,2.16,Dallas Mavericks,Portland Trail Blazers,"Sunday, 20 Mar  2016, 22:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/dallas-mavericks-portland-trail-blazers-vRVjWuGG/
363,Asian handicap -4.5 ,2.01,2.04,Over/Under +220.5 ,1.97,1.99,San Antonio Spurs,Golden State Warriors,"Sunday, 20 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/san-antonio-spurs-golden-state-warriors-0zXnXL0A/
364,Asian handicap -1 ,1.97,1.97,Over/Under +195 ,2.0,1.99,Chicago Bulls,Utah Jazz,"Sunday, 20 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/chicago-bulls-utah-jazz-hAXrY1o4/
365,Asian handicap +9.5 ,1.96,2.01,Over/Under +198.5 ,2.0,1.97,Memphis Grizzlies,Los Angeles Clippers,"Sunday, 20 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/memphis-grizzlies-los-angeles-clippers-EJYvZsWc/
366,Asian handicap -6.5 ,1.98,1.99,Over/Under +216.5 ,1.93,2.06,Atlanta Hawks,Houston Rockets,"Sunday, 20 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/atlanta-hawks-houston-rockets-WfqzzOGi/
367,Asian handicap +3.5 ,1.93,2.17,Over/Under +206 ,1.96,1.99,Miami Heat,Cleveland Cavaliers,"Sunday, 20 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/miami-heat-cleveland-cavaliers-IiuWz41o/
368,Asian handicap -8 ,2.02,1.98,Over/Under +211.5 ,1.95,2.0,Detroit Pistons,Brooklyn Nets,"Sunday, 20 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-brooklyn-nets-4lilCKOp/
369,Asian handicap +3.5 ,2.03,2.02,Over/Under +210.5 ,2.0,2.03,Indiana Pacers,Oklahoma City Thunder,"Sunday, 20 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/indiana-pacers-oklahoma-city-thunder-2u5MG0GT/
370,Asian handicap -8 ,1.98,2.01,Over/Under +206.5 ,1.98,1.96,Washington Wizards,New York Knicks,"Sunday, 20 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/washington-wizards-new-york-knicks-p4AHHt1N/
371,Asian handicap -9.5 ,1.95,2.06,Over/Under +214.5 ,1.98,2.07,Charlotte Hornets,Denver Nuggets,"Sunday, 20 Mar  2016, 00:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/charlotte-hornets-denver-nuggets-6DBDIMoH/
372,Asian handicap -3.5 ,2.05,1.94,Over/Under +214 ,2.0,2.02,Los Angeles Lakers,Phoenix Suns,"Saturday, 19 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/los-angeles-lakers-phoenix-suns-CjC9J2WA/
373,Asian handicap +9 ,2.0,2.0,Over/Under +226.5 ,2.01,1.92,Dallas Mavericks,Golden State Warriors,"Saturday, 19 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/dallas-mavericks-golden-state-warriors-E5g6KrH4/
374,Asian handicap -8.5 ,2.12,1.91,Over/Under +224 ,1.98,1.98,Houston Rockets,Minnesota Timberwolves,"Saturday, 19 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/houston-rockets-minnesota-timberwolves-Wt41LO1b/
375,Asian handicap +2.5 ,1.97,1.99,Over/Under +220 ,1.99,1.95,New Orleans Pelicans,Portland Trail Blazers,"Saturday, 19 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/new-orleans-pelicans-portland-trail-blazers-hj5cM4nh/
376,Asian handicap -7 ,1.99,2.0,Over/Under +218.5 ,1.97,1.96,Detroit Pistons,Sacramento Kings,"Saturday, 19 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/detroit-pistons-sacramento-kings-OG0gNpXo/
377,Asian handicap -1.5 ,2.04,2.0,Over/Under +209.5 ,1.98,2.05,Toronto Raptors,Boston Celtics,"Saturday, 19 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/toronto-raptors-boston-celtics-WAFIh3nU/
378,Asian handicap +10 ,1.97,1.98,Over/Under +211.5 ,1.95,2.01,Orlando Magic,Cleveland Cavaliers,"Saturday, 19 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/orlando-magic-cleveland-cavaliers-pQ1kOQHu/
379,Asian handicap +15.5 ,1.93,2.1,Over/Under +219.5 ,1.96,1.97,Philadelphia 76ers,Oklahoma City Thunder,"Saturday, 19 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/philadelphia-76ers-oklahoma-city-thunder-IZmoJYKU/
380,Asian handicap -8.5 ,2.04,1.96,Over/Under +198.5 ,1.98,1.99,Utah Jazz,Phoenix Suns,"Friday, 18 Mar  2016, 03:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/utah-jazz-phoenix-suns-4WqsKE5O/
381,Asian handicap -11.5 ,2.0,1.95,Over/Under +204.5 ,2.04,2.01,San Antonio Spurs,Portland Trail Blazers,"Friday, 18 Mar  2016, 02:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/san-antonio-spurs-portland-trail-blazers-A9pwLfjI/
382,Asian handicap -7.5 ,2.04,1.95,Over/Under +210.5 ,2.02,1.99,Atlanta Hawks,Denver Nuggets,"Friday, 18 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/atlanta-hawks-denver-nuggets-WIoZLzyC/
383,Asian handicap -7 ,2.02,1.95,Over/Under +213 ,1.93,1.98,Chicago Bulls,Brooklyn Nets,"Friday, 18 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/chicago-bulls-brooklyn-nets-j7UyNGL5/
384,Asian handicap -10.5 ,2.0,2.0,Over/Under +201 ,1.95,1.98,Milwaukee Bucks,Memphis Grizzlies,"Friday, 18 Mar  2016, 02:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/milwaukee-bucks-memphis-grizzlies-CGVXNd6a/
385,Asian handicap -4.5 ,1.95,2.0,Over/Under +209 ,1.96,2.06,Miami Heat,Charlotte Hornets,"Friday, 18 Mar  2016, 01:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/miami-heat-charlotte-hornets-IgWTOxig/
386,Asian handicap -2.5 ,1.93,2.11,Over/Under +203 ,2.0,1.94,Indiana Pacers,Toronto Raptors,"Friday, 18 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/indiana-pacers-toronto-raptors-xlGEgqXN/
387,Asian handicap +8.5 ,1.96,2.04,Over/Under +215 ,1.96,1.99,Philadelphia 76ers,Washington Wizards,"Friday, 18 Mar  2016, 01:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/philadelphia-76ers-washington-wizards-4jSPPIym/
388,Asian handicap -15 ,2.04,1.93,Over/Under +219.5 ,2.02,1.94,Golden State Warriors,New York Knicks,"Thursday, 17 Mar  2016, 04:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/golden-state-warriors-new-york-knicks-MRxLQbMt/
389,Asian handicap -2.5 ,2.33,1.93,Over/Under +222.5 ,2.0,1.97,Sacramento Kings,New Orleans Pelicans,"Thursday, 17 Mar  2016, 04:00",https://www.oddsportal.com/basketball/usa/nba-2015-2016/sacramento-kings-new-orleans-pelicans-p2FirRiE/
390,Asian handicap -3.5 ,2.03,1.93,Over/Under +216.5 ,2.02,1.93,Houston Rockets,Los Angeles Clippers,"Thursday, 17 Mar  2016, 03:30",https://www.oddsportal.com/basketball/usa/nba-2015-2016/houston-rockets-los-angeles-clippers-dnM9JsFD/
