,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
272,Asian handicap +2.5 ,1.96,1.99,Over/Under +212 ,2.19,1.95,Atlanta Hawks,Phoenix Suns,"Tuesday, 25 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-phoenix-suns-fyg6o0TB/
273,Asian handicap -6.5 ,1.98,1.97,Over/Under +207.5 ,2.02,1.95,Miami Heat,Portland Trail Blazers,"Tuesday, 25 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-portland-trail-blazers-YRiApKrI/
274,Asian handicap +4.5 ,1.93,2.06,Over/Under +205.5 ,2.04,2.02,Charlotte Hornets,Houston Rockets,"Tuesday, 25 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-houston-rockets-CC31ntE5/
275,Asian handicap -4 ,1.93,2.04,Over/Under +217 ,1.95,2.06,Los Angeles Lakers,Orlando Magic,"Monday, 24 Mar  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-orlando-magic-b9acmMba/
276,Asian handicap -4.5 ,2.06,1.91,Over/Under +204.5 ,1.91,2.1,Dallas Mavericks,Brooklyn Nets,"Monday, 24 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-brooklyn-nets-Qe1kkrUn/
277,Asian handicap -10 ,1.95,1.98,Over/Under +199 ,1.96,2.0,New York Knicks,Cleveland Cavaliers,"Monday, 24 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-cleveland-cavaliers-4n0gl2qg/
278,Asian handicap -7.5 ,2.0,2.0,Over/Under +206.5 ,2.05,1.94,Sacramento Kings,Milwaukee Bucks,"Monday, 24 Mar  2014, 00:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-milwaukee-bucks-8K6pjOEt/
279,Asian handicap -1.5 ,1.95,2.0,Over/Under +214.5 ,1.98,2.07,Denver Nuggets,Washington Wizards,"Sunday, 23 Mar  2014, 23:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-washington-wizards-6BKIf46P/
280,Asian handicap -3 ,1.91,2.12,Over/Under +218 ,2.0,1.95,Minnesota Timberwolves,Phoenix Suns,"Sunday, 23 Mar  2014, 21:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-phoenix-suns-h8WzWKTO/
281,Asian handicap -7.5 ,1.98,2.03,Over/Under +203.5 ,2.02,2.09,Toronto Raptors,Atlanta Hawks,"Sunday, 23 Mar  2014, 19:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-atlanta-hawks-2Fsz3dZP/
282,Asian handicap -3.5 ,1.95,2.0,Over/Under +206 ,2.04,1.95,Golden State Warriors,San Antonio Spurs,"Sunday, 23 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-san-antonio-spurs-CbOSXtaC/
283,Asian handicap -13.5 ,1.99,1.98,Over/Under +216.5 ,1.98,1.96,Los Angeles Clippers,Detroit Pistons,"Sunday, 23 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-detroit-pistons-fNDXW0EI/
284,Asian handicap -5 ,1.92,2.11,Over/Under +196 ,1.96,2.03,Utah Jazz,Orlando Magic,"Sunday, 23 Mar  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-orlando-magic-Y7POYMq6/
285,Asian handicap -16 ,1.98,1.98,Over/Under +193.5 ,1.95,1.98,Chicago Bulls,Philadelphia 76ers,"Sunday, 23 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-philadelphia-76ers-rJWByPam/
286,Asian handicap -2 ,2.13,1.91,Over/Under +181 ,2.0,1.99,Memphis Grizzlies,Indiana Pacers,"Sunday, 23 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-indiana-pacers-QsMGzqFg/
287,Asian handicap +5 ,1.96,2.02,Over/Under +196.5 ,1.98,1.96,New Orleans Pelicans,Miami Heat,"Sunday, 23 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-miami-heat-4YKKZ2Ua/
288,Asian handicap +8.5 ,2.0,1.95,Over/Under +204 ,1.96,2.03,Cleveland Cavaliers,Houston Rockets,"Sunday, 23 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-houston-rockets-UFS7x5ps/
289,Asian handicap -1 ,2.04,1.95,Over/Under +203 ,2.28,1.93,Charlotte Hornets,Portland Trail Blazers,"Sunday, 23 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-portland-trail-blazers-CzttsoxQ/
290,Asian handicap +4.5 ,1.98,2.01,Over/Under +218.5 ,2.01,1.98,Los Angeles Lakers,Washington Wizards,"Saturday, 22 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-washington-wizards-YqsxrRMJ/
291,Asian handicap -8.5 ,2.0,1.98,Over/Under +217.5 ,2.02,2.14,Phoenix Suns,Detroit Pistons,"Saturday, 22 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-detroit-pistons-f1xcKNUC/
292,Asian handicap +8 ,2.0,1.96,Over/Under +207.5 ,1.99,1.97,Sacramento Kings,San Antonio Spurs,"Saturday, 22 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-san-antonio-spurs-Yiy1JspJ/
293,Asian handicap -8.5 ,1.92,2.04,Over/Under +218.5 ,1.96,2.04,Dallas Mavericks,Denver Nuggets,"Saturday, 22 Mar  2014, 02:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-denver-nuggets-0vwgL3F6/
294,Asian handicap -6 ,2.0,2.06,Over/Under +204 ,1.98,2.0,Atlanta Hawks,New Orleans Pelicans,"Saturday, 22 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-new-orleans-pelicans-xAg46VuI/
295,Asian handicap -8.5 ,2.08,2.02,Over/Under +196.5 ,2.02,1.98,Brooklyn Nets,Boston Celtics,"Saturday, 22 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-boston-celtics-4CqpNPpf/
296,Asian handicap -4.5 ,2.02,1.98,Over/Under +190 ,1.98,1.98,Miami Heat,Memphis Grizzlies,"Saturday, 22 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-memphis-grizzlies-nyZlMq00/
297,Asian handicap -6.5 ,1.98,1.95,Over/Under +179.5 ,2.0,1.98,Indiana Pacers,Chicago Bulls,"Saturday, 22 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-chicago-bulls-dntxPoGs/
298,Asian handicap +12 ,1.97,2.0,Over/Under +210 ,1.98,1.98,Philadelphia 76ers,New York Knicks,"Saturday, 22 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-new-york-knicks-QLptO5Vm/
299,Asian handicap +3 ,2.0,2.12,Over/Under +205 ,1.96,1.98,Toronto Raptors,Oklahoma City Thunder,"Saturday, 22 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-oklahoma-city-thunder-OOrW3xKJ/
300,Asian handicap -12.5 ,2.08,1.92,Over/Under +206 ,2.0,1.98,Golden State Warriors,Milwaukee Bucks,"Friday, 21 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-milwaukee-bucks-KMI8tEoF/
301,Asian handicap -4.5 ,2.13,1.95,Over/Under +205.5 ,2.01,1.96,Portland Trail Blazers,Washington Wizards,"Friday, 21 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-washington-wizards-xbT3sfW8/
302,Asian handicap -7.5 ,2.04,1.95,Over/Under +215.5 ,2.01,1.96,Houston Rockets,Minnesota Timberwolves,"Friday, 21 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-minnesota-timberwolves-QNParzH2/
303,Asian handicap +9.5 ,2.04,2.0,Over/Under +200.5 ,2.06,1.99,Cleveland Cavaliers,Oklahoma City Thunder,"Friday, 21 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-oklahoma-city-thunder-CKyIJjv2/
304,Asian handicap +13 ,1.96,2.02,Over/Under +220 ,1.98,1.99,Los Angeles Lakers,San Antonio Spurs,"Thursday, 20 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-san-antonio-spurs-YTxEKWOe/
305,Asian handicap -12.5 ,2.06,1.97,Over/Under +210.5 ,1.96,2.04,Phoenix Suns,Orlando Magic,"Thursday, 20 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-orlando-magic-Ghr9LC9k/
306,Asian handicap -7 ,1.95,2.0,Over/Under +218.5 ,1.98,2.03,Denver Nuggets,Detroit Pistons,"Thursday, 20 Mar  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-detroit-pistons-x2q5Mhfq/
307,Asian handicap -5 ,2.04,1.95,Over/Under +210 ,2.02,2.04,Dallas Mavericks,Minnesota Timberwolves,"Thursday, 20 Mar  2014, 02:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-minnesota-timberwolves-KMdwRYoS/
308,Asian handicap -11.5 ,2.0,1.95,Over/Under +187.5 ,1.97,1.98,Memphis Grizzlies,Utah Jazz,"Thursday, 20 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-utah-jazz-Of3USfHF/
309,Asian handicap +2.5 ,2.0,2.02,Over/Under +195 ,1.95,2.03,New Orleans Pelicans,Toronto Raptors,"Thursday, 20 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-toronto-raptors-ALflugsJ/
310,Asian handicap +1.5 ,1.99,1.98,Over/Under +192.5 ,1.93,2.04,New York Knicks,Indiana Pacers,"Thursday, 20 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-indiana-pacers-6JhZREWL/
311,Asian handicap +4.5 ,1.97,2.0,Over/Under +195.5 ,1.98,2.01,Boston Celtics,Miami Heat,"Thursday, 20 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-miami-heat-jTkNUGn3/
312,Asian handicap -6.5 ,1.95,2.02,Over/Under +193.5 ,1.93,2.02,Brooklyn Nets,Charlotte Hornets,"Thursday, 20 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-charlotte-hornets-p44QTz29/
313,Asian handicap +13 ,1.96,2.03,Over/Under +195 ,1.91,2.06,Philadelphia 76ers,Chicago Bulls,"Thursday, 20 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-chicago-bulls-CxiJVdXd/
314,Asian handicap -12.5 ,1.98,2.0,Over/Under +206.5 ,2.0,1.96,Golden State Warriors,Orlando Magic,"Wednesday, 19 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-orlando-magic-AXCz7Dfd/
315,Asian handicap -12.5 ,2.0,1.95,Over/Under +207.5 ,1.98,2.07,Portland Trail Blazers,Milwaukee Bucks,"Wednesday, 19 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-milwaukee-bucks-279S8ZPq/
316,Asian handicap +1.5 ,1.98,1.99,Over/Under +201.5 ,2.02,2.06,Sacramento Kings,Washington Wizards,"Wednesday, 19 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-washington-wizards-dU8W7guj/
317,Asian handicap +3 ,2.0,2.02,Over/Under +201 ,1.96,2.02,Atlanta Hawks,Toronto Raptors,"Wednesday, 19 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-toronto-raptors-boiptZRC/
318,Asian handicap +10.5 ,2.06,1.91,Over/Under +193.5 ,2.06,2.07,Cleveland Cavaliers,Miami Heat,"Wednesday, 19 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-miami-heat-0bN0DFHS/
319,Asian handicap +4.5 ,2.04,1.94,Over/Under +216.5 ,2.08,1.95,Denver Nuggets,Los Angeles Clippers,"Tuesday, 18 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-los-angeles-clippers-rNSeEe2M/
320,Asian handicap -11.5 ,2.01,1.93,Over/Under +203.5 ,1.96,2.02,Dallas Mavericks,Boston Celtics,"Tuesday, 18 Mar  2014, 02:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-boston-celtics-4WTiFymG/
321,Asian handicap +2.5 ,2.02,1.97,Over/Under +193.5 ,2.04,1.93,Chicago Bulls,Oklahoma City Thunder,"Tuesday, 18 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-oklahoma-city-thunder-bZQqHcI3/
322,Asian handicap -13 ,2.08,1.99,Over/Under +204.5 ,1.91,2.07,Houston Rockets,Utah Jazz,"Tuesday, 18 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-utah-jazz-A9UmGHX9/
323,Asian handicap -3.5 ,2.0,2.03,Over/Under +207.5 ,2.08,1.96,Brooklyn Nets,Phoenix Suns,"Tuesday, 18 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-phoenix-suns-GAyuIw3c/
324,Asian handicap -2.5 ,2.0,1.93,Over/Under +200.5 ,1.95,2.06,Charlotte Hornets,Atlanta Hawks,"Tuesday, 18 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-atlanta-hawks-l4qgfzBj/
325,Asian handicap -19.5 ,1.95,2.05,Over/Under +203.5 ,2.02,2.02,Indiana Pacers,Philadelphia 76ers,"Tuesday, 18 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-philadelphia-76ers-xKxyJJmi/
326,Asian handicap -11.5 ,1.94,2.0,Over/Under +207.5 ,1.99,1.95,Los Angeles Clippers,Cleveland Cavaliers,"Monday, 17 Mar  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-cleveland-cavaliers-ADpkeGep/
327,Asian handicap +2 ,1.98,1.97,Over/Under +206.5 ,2.0,1.95,Portland Trail Blazers,Golden State Warriors,"Monday, 17 Mar  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-golden-state-warriors-4W7MadmT/
328,Asian handicap -9 ,2.05,1.93,Over/Under +210.5 ,1.96,2.06,Minnesota Timberwolves,Sacramento Kings,"Monday, 17 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-sacramento-kings-IF5A2b3A/
329,Asian handicap -7 ,2.04,1.94,Over/Under +213 ,2.04,2.01,Oklahoma City Thunder,Dallas Mavericks,"Monday, 17 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-dallas-mavericks-d64E1IIG/
330,Asian handicap -15 ,1.99,1.95,Over/Under +200.5 ,2.05,2.06,San Antonio Spurs,Utah Jazz,"Monday, 17 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-utah-jazz-jT3I0xYM/
331,Asian handicap -6 ,1.98,2.04,Over/Under +195.5 ,1.92,2.06,New Orleans Pelicans,Boston Celtics,"Monday, 17 Mar  2014, 00:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-boston-celtics-x4lD3vl4/
332,Asian handicap -5.5 ,2.0,1.99,Over/Under +207 ,2.0,2.0,Miami Heat,Houston Rockets,"Sunday, 16 Mar  2014, 21:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-houston-rockets-bDk94KYc/
333,Asian handicap +6 ,2.0,1.97,Over/Under +195.5 ,2.06,2.0,Milwaukee Bucks,Charlotte Hornets,"Sunday, 16 Mar  2014, 19:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/milwaukee-bucks-charlotte-hornets-4jj550Ji/
334,Asian handicap -4.5 ,1.95,2.02,Over/Under +204.5 ,1.91,2.1,Toronto Raptors,Phoenix Suns,"Sunday, 16 Mar  2014, 19:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-phoenix-suns-GM1usFC6/
335,Asian handicap -8 ,1.98,2.02,Over/Under +190 ,1.95,2.02,Chicago Bulls,Sacramento Kings,"Sunday, 16 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-sacramento-kings-jmn16t4o/
336,Asian handicap -5.5 ,2.03,1.95,Over/Under +220 ,2.02,2.02,Atlanta Hawks,Denver Nuggets,"Sunday, 16 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-denver-nuggets-IaHnmJ3N/
337,Asian handicap +5 ,1.91,2.08,Over/Under +197.5 ,1.92,2.03,Detroit Pistons,Indiana Pacers,"Sunday, 16 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/detroit-pistons-indiana-pacers-nZLjnwJT/
338,Asian handicap +13.5 ,2.05,1.98,Over/Under +201 ,2.0,1.96,Philadelphia 76ers,Memphis Grizzlies,"Sunday, 16 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-memphis-grizzlies-lr8IscRp/
339,Asian handicap +2.5 ,2.0,2.02,Over/Under +196 ,2.04,1.95,Washington Wizards,Brooklyn Nets,"Sunday, 16 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-brooklyn-nets-v9IrlalH/
340,Asian handicap -10 ,2.12,1.91,Over/Under +205.5 ,1.94,2.03,New York Knicks,Milwaukee Bucks,"Saturday, 15 Mar  2014, 18:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-milwaukee-bucks-dpTwkuZA/
341,Asian handicap -9 ,2.05,1.96,Over/Under +200.5 ,2.08,2.01,Golden State Warriors,Cleveland Cavaliers,"Saturday, 15 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-cleveland-cavaliers-baAzjLJ4/
342,Asian handicap +9 ,1.97,2.02,Over/Under +204.5 ,2.08,1.91,Utah Jazz,Los Angeles Clippers,"Saturday, 15 Mar  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-los-angeles-clippers-4xBWj14b/
343,Asian handicap -17.5 ,2.05,1.91,Over/Under +225 ,2.0,1.93,San Antonio Spurs,Los Angeles Lakers,"Saturday, 15 Mar  2014, 02:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-los-angeles-lakers-QoCSiskh/
344,Asian handicap +2.5 ,2.05,2.0,Over/Under +200.5 ,2.03,1.95,New Orleans Pelicans,Portland Trail Blazers,"Saturday, 15 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-portland-trail-blazers-8AHNhNZo/
345,Asian handicap +4.5 ,2.02,1.95,Over/Under +207 ,2.06,1.91,Boston Celtics,Phoenix Suns,"Saturday, 15 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-phoenix-suns-Is6Co6SI/
346,Asian handicap -10.5 ,2.06,1.91,Over/Under +215 ,1.95,2.02,Miami Heat,Denver Nuggets,"Saturday, 15 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-denver-nuggets-UJIJg3Ku/
347,Asian handicap +2.5 ,1.97,2.0,Over/Under +206.5 ,1.94,1.98,Charlotte Hornets,Minnesota Timberwolves,"Saturday, 15 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-minnesota-timberwolves-rPDal8r0/
348,Asian handicap +16.5 ,2.04,1.95,Over/Under +205 ,2.02,1.95,Philadelphia 76ers,Indiana Pacers,"Saturday, 15 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-indiana-pacers-4v28nnDC/
349,Asian handicap +1 ,2.1,1.93,Over/Under +186.5 ,1.95,2.0,Toronto Raptors,Memphis Grizzlies,"Saturday, 15 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-memphis-grizzlies-xW2yrec0/
350,Asian handicap +5 ,1.99,2.01,Over/Under +200.5 ,1.97,1.98,Orlando Magic,Washington Wizards,"Saturday, 15 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-washington-wizards-MFC3mSc6/
351,Asian handicap -16.5 ,2.05,1.95,Over/Under +226.5 ,1.95,2.08,Oklahoma City Thunder,Los Angeles Lakers,"Friday, 14 Mar  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-los-angeles-lakers-zaEeklTg/
352,Asian handicap -8.5 ,1.96,2.02,Over/Under +208.5 ,2.0,2.0,Atlanta Hawks,Milwaukee Bucks,"Friday, 14 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-milwaukee-bucks-d8FijUDm/
353,Asian handicap +3.5 ,1.97,2.02,Over/Under +193.5 ,1.98,2.05,Chicago Bulls,Houston Rockets,"Friday, 14 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-houston-rockets-EqQniAbs/
354,Asian handicap -6.5 ,2.04,1.92,Over/Under +211.5 ,1.97,2.04,Los Angeles Clippers,Golden State Warriors,"Thursday, 13 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-golden-state-warriors-xOYKejjQ/
355,Asian handicap -8 ,2.1,1.95,Over/Under +211 ,1.98,1.95,Phoenix Suns,Cleveland Cavaliers,"Thursday, 13 Mar  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-cleveland-cavaliers-r1ZGdWzK/
356,Asian handicap -7.5 ,2.02,1.95,Over/Under +210.5 ,2.1,1.95,San Antonio Spurs,Portland Trail Blazers,"Thursday, 13 Mar  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-portland-trail-blazers-4AzDcCLD/
357,Asian handicap +4.5 ,1.98,2.02,Over/Under +201.5 ,1.95,2.06,Utah Jazz,Dallas Mavericks,"Thursday, 13 Mar  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-dallas-mavericks-QP4WlKHD/
358,Asian handicap +5.5 ,1.96,2.04,Over/Under +186.5 ,2.14,2.04,New Orleans Pelicans,Memphis Grizzlies,"Thursday, 13 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-memphis-grizzlies-nZ5Sk027/
359,Asian handicap +4 ,1.95,2.02,Over/Under +198.5 ,2.06,1.94,Boston Celtics,New York Knicks,"Thursday, 13 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-new-york-knicks-hC6Ojtm1/
360,Asian handicap -9 ,2.02,1.97,Over/Under +201 ,1.98,1.97,Miami Heat,Brooklyn Nets,"Thursday, 13 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-brooklyn-nets-SUMqbOfR/
361,Asian handicap +2.5 ,1.91,2.09,Over/Under +214.5 ,1.95,2.06,Orlando Magic,Denver Nuggets,"Thursday, 13 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-denver-nuggets-KMEBgr3r/
362,Asian handicap +9.5 ,1.96,2.01,Over/Under +216.5 ,2.0,1.98,Philadelphia 76ers,Sacramento Kings,"Thursday, 13 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-sacramento-kings-bDDFh2Il/
363,Asian handicap -8.5 ,2.0,1.98,Over/Under +206.5 ,1.93,1.99,Toronto Raptors,Detroit Pistons,"Thursday, 13 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-detroit-pistons-8dbXryrf/
364,Asian handicap -5.5 ,2.0,1.95,Over/Under +199 ,2.0,1.97,Washington Wizards,Charlotte Hornets,"Thursday, 13 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-charlotte-hornets-tx3KiMXf/
365,Asian handicap -5.5 ,1.97,2.06,Over/Under +207 ,2.11,2.04,Golden State Warriors,Dallas Mavericks,"Wednesday, 12 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-dallas-mavericks-lvOua4uL/
366,Asian handicap +5 ,2.06,1.98,Over/Under +190.5 ,1.92,2.0,Chicago Bulls,San Antonio Spurs,"Wednesday, 12 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-san-antonio-spurs-0IsowNI1/
367,Asian handicap -3.5 ,1.91,2.22,Over/Under +196.5 ,1.96,2.04,Memphis Grizzlies,Portland Trail Blazers,"Wednesday, 12 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-portland-trail-blazers-v9tkxsY7/
368,Asian handicap -15 ,2.0,1.98,Over/Under +215 ,1.96,2.1,Minnesota Timberwolves,Milwaukee Bucks,"Wednesday, 12 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-milwaukee-bucks-hCUW0QA8/
369,Asian handicap -4.5 ,2.02,1.98,Over/Under +215.5 ,2.0,1.96,Oklahoma City Thunder,Houston Rockets,"Wednesday, 12 Mar  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-houston-rockets-6FYz0pQE/
370,Asian handicap -2.5 ,2.06,1.93,Over/Under +214.5 ,2.05,1.92,Detroit Pistons,Sacramento Kings,"Wednesday, 12 Mar  2014, 01:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/detroit-pistons-sacramento-kings-YeBlv33e/
371,Asian handicap -11.5 ,2.07,1.91,Over/Under +193 ,1.96,2.03,Indiana Pacers,Boston Celtics,"Wednesday, 12 Mar  2014, 01:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-boston-celtics-f5Cpuqlk/
372,Asian handicap -10.5 ,2.04,2.06,Over/Under +217.5 ,1.96,2.04,Los Angeles Clippers,Phoenix Suns,"Tuesday, 11 Mar  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-phoenix-suns-0rDttPYr/
