,League,Season,Home_score,Away_score,Win,OT,Home_p,Away_p,URL
6429,NBA,2013/2014,112.0,90.0,1.0,0.0,1.5,3.15,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-dallas-mavericks-EmGqRwJF/
6430,NBA,2013/2014,112.0,91.0,1.0,0.0,1.45,3.2,https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-detroit-pistons-M7nW6Ulb/
6431,NBA,2013/2014,123.0,119.0,1.0,0.0,2.9,1.53,https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-portland-trail-blazers-zcHuSJ39/
6432,NBA,2013/2014,129.0,98.0,1.0,0.0,1.35,3.85,https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-boston-celtics-SWDXTuZd/
6433,NBA,2013/2014,112.0,101.0,1.0,0.0,3.6,1.42,https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-oklahoma-city-thunder-tzIyTal3/
6434,NBA,2013/2014,110.0,97.0,1.0,0.0,1.22,5.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-los-angeles-lakers-QRZl5ddd/
6435,NBA,2013/2014,92.0,87.0,1.0,0.0,2.15,1.88,https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-phoenix-suns-2oEDOpcH/
6436,NBA,2013/2014,108.0,110.0,0.0,1.0,3.15,1.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-san-antonio-spurs-vBys7IRq/
6437,NBA,2013/2014,80.0,101.0,0.0,0.0,5.8,1.22,https://www.oddsportal.com/basketball/usa/nba-2013-2014/milwaukee-bucks-golden-state-warriors-nyyo6xsj/
6438,NBA,2013/2014,107.0,88.0,1.0,0.0,1.3,4.58,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-new-orleans-pelicans-6JK4Q6S4/
6439,NBA,2013/2014,89.0,85.0,1.0,0.0,1.7,2.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-detroit-pistons-KMO8PQsB/
6440,NBA,2013/2014,83.0,97.0,0.0,0.0,2.08,1.88,https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-washington-wizards-Y5MdSSch/
6441,NBA,2013/2014,111.0,93.0,1.0,0.0,1.5,3.05,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-philadelphia-76ers-CdL0RnDb/
6442,NBA,2013/2014,86.0,79.0,1.0,0.0,1.27,4.8,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-toronto-raptors-SpmS7AZi/
6443,NBA,2013/2014,101.0,81.0,1.0,0.0,1.3,4.2,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-orlando-magic-GURiT8rn/
6444,NBA,2013/2014,91.0,86.0,1.0,0.0,1.85,2.15,https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-atlanta-hawks-xvTmUlTu/
6445,NBA,2013/2014,95.0,126.0,0.0,0.0,3.7,1.39,https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-minnesota-timberwolves-0Iir95cU/
6446,NBA,2013/2014,115.0,137.0,0.0,0.0,2.3,1.83,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-denver-nuggets-2XYvAorO/
6447,NBA,2013/2014,80.0,92.0,0.0,0.0,1.43,3.6,https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-new-york-knicks-K8qzBRSH/
6448,NBA,2013/2014,119.0,96.0,1.0,0.0,1.22,5.3,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-boston-celtics-tIpWB7DB/
6449,NBA,2013/2014,78.0,82.0,0.0,0.0,5.65,1.22,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-indiana-pacers-YisODTra/
6450,NBA,2013/2014,102.0,97.0,1.0,0.0,1.4,3.55,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-toronto-raptors-EsqO8jKo/
6451,NBA,2013/2014,96.0,112.0,0.0,0.0,2.4,1.67,https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-golden-state-warriors-CrtSCmb5/
6452,NBA,2013/2014,84.0,112.0,0.0,0.0,1.73,2.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/detroit-pistons-memphis-grizzlies-jTiJE9Th/
6453,NBA,2013/2014,99.0,101.0,0.0,0.0,1.11,9.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-philadelphia-76ers-r3lBGVbt/
6454,NBA,2013/2014,103.0,113.0,0.0,0.0,1.52,2.85,https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-charlotte-hornets-xQmFFkEn/
6455,NBA,2013/2014,116.0,100.0,1.0,0.0,1.3,4.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-milwaukee-bucks-tf2qLBjP/
6456,NBA,2013/2014,116.0,92.0,1.0,0.0,1.26,5.04,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-los-angeles-clippers-t2d8dSDO/
6457,NBA,2013/2014,91.0,84.0,1.0,0.0,1.55,2.85,https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-atlanta-hawks-8lb0blqC/
6458,NBA,2013/2014,111.0,115.0,0.0,0.0,1.85,2.15,https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-oklahoma-city-thunder-2Bc4c8bI/
6459,NBA,2013/2014,89.0,82.0,1.0,0.0,1.4,3.55,https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-cleveland-cavaliers-fofdaUT5/
6460,NBA,2013/2014,99.0,82.0,1.0,0.0,1.13,7.9,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-new-orleans-pelicans-YV5m1jag/
6461,NBA,2013/2014,94.0,110.0,0.0,0.0,6.0,1.25,https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-miami-heat-CM4i0AEa/
6462,NBA,2013/2014,110.0,99.0,1.0,0.0,1.7,2.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-utah-jazz-4d1q2Wqm/
6463,NBA,2013/2014,111.0,108.0,1.0,0.0,1.6,2.68,https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-memphis-grizzlies-Q52u3CUt/
6464,NBA,2013/2014,112.0,119.0,0.0,0.0,2.3,1.78,https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-los-angeles-clippers-KOPC7hMP/
6465,NBA,2013/2014,102.0,100.0,1.0,0.0,1.15,7.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-new-york-knicks-8lM88Y6J/
6466,NBA,2013/2014,100.0,101.0,0.0,0.0,2.58,1.67,https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-golden-state-warriors-GfZMpVEC/
6467,NBA,2013/2014,92.0,95.0,0.0,0.0,2.52,1.65,https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-new-orleans-pelicans-foYQqkUI/
6468,NBA,2013/2014,88.0,101.0,0.0,0.0,1.65,2.48,https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-toronto-raptors-Cx5up7so/
6469,NBA,2013/2014,134.0,104.0,1.0,0.0,1.14,7.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-charlotte-hornets-KSuEnip0/
6470,NBA,2013/2014,104.0,113.0,0.0,0.0,1.26,4.8,https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-philadelphia-76ers-bJvIoBa6/
6471,NBA,2013/2014,91.0,99.0,0.0,0.0,1.47,3.05,https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-memphis-grizzlies-C2x6lDFm/
6472,NBA,2013/2014,96.0,87.0,1.0,0.0,1.48,3.1,https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-milwaukee-bucks-Q5tAmXUg/
6473,NBA,2013/2014,101.0,105.0,0.0,0.0,1.13,8.7,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-new-york-knicks-Uwm1kg0s/
6474,NBA,2013/2014,94.0,82.0,1.0,0.0,1.55,3.05,https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-boston-celtics-YgnWfFxK/
6475,NBA,2013/2014,93.0,95.0,0.0,0.0,1.11,8.7,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-brooklyn-nets-SU0ZgZiQ/
6476,NBA,2013/2014,114.0,123.0,0.0,0.0,1.5,3.1,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-golden-state-warriors-f3mSeeND/
6477,NBA,2013/2014,87.0,81.0,1.0,1.0,1.78,2.25,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-orlando-magic-jVMom3JD/
6478,NBA,2013/2014,112.0,85.0,1.0,0.0,1.18,6.3,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-charlotte-hornets-xSIslq47/
6479,NBA,2013/2014,102.0,114.0,0.0,0.0,1.25,5.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-philadelphia-76ers-r5JwkPl1/
6480,NBA,2013/2014,124.0,112.0,1.0,0.0,1.5,2.95,https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-new-orleans-pelicans-4EKZk5Zf/
6481,NBA,2013/2014,95.0,82.0,1.0,0.0,3.25,1.47,https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-indiana-pacers-ATIDlmZT/
6482,NBA,2013/2014,78.0,87.0,0.0,0.0,1.82,2.19,https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-dallas-mavericks-nwQUjoKl/
6483,NBA,2013/2014,79.0,94.0,0.0,0.0,1.43,3.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-milwaukee-bucks-8nRQiR4r/
6484,NBA,2013/2014,79.0,85.0,0.0,0.0,1.95,2.15,https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-toronto-raptors-tfE9kTJN/
6485,NBA,2013/2014,94.0,98.0,0.0,0.0,1.5,3.14,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-portland-trail-blazers-Gj3c9gzG/
6486,NBA,2013/2014,106.0,110.0,0.0,0.0,1.2,5.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-sacramento-kings-MiAlBF53/
6487,NBA,2013/2014,113.0,92.0,1.0,0.0,1.13,8.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-brooklyn-nets-4GagAZK9/
6488,NBA,2013/2014,81.0,94.0,0.0,0.0,3.25,1.43,https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-golden-state-warriors-r1BpCejc/
6489,NBA,2013/2014,91.0,76.0,1.0,0.0,1.11,10.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-cleveland-cavaliers-foI2mCDd/
6490,NBA,2013/2014,91.0,92.0,0.0,0.0,1.71,2.42,https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-atlanta-hawks-GfJblhbj/
6491,NBA,2013/2014,88.0,107.0,0.0,0.0,1.3,4.26,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-phoenix-suns-YVTgkYrp/
6492,NBA,2013/2014,94.0,97.0,0.0,0.0,2.98,1.75,https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-miami-heat-2mwOffLM/
6493,NBA,2013/2014,83.0,80.0,1.0,0.0,1.82,2.3,https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-charlotte-hornets-dAxSgEzT/
6494,NBA,2013/2014,91.0,95.0,0.0,0.0,1.51,3.1,https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-chicago-bulls-4fOIcdy4/
6495,NBA,2013/2014,98.0,100.0,0.0,0.0,1.61,2.75,https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-dallas-mavericks-roNMdGjA/
6496,NBA,2013/2014,110.0,108.0,1.0,0.0,2.13,1.83,https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-portland-trail-blazers-OdvKez6G/
6497,NBA,2013/2014,99.0,106.0,0.0,0.0,1.76,2.25,https://www.oddsportal.com/basketball/usa/nba-2013-2014/detroit-pistons-washington-wizards-AXOEbxMc/
6498,NBA,2013/2014,104.0,111.0,0.0,0.0,1.37,3.75,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-philadelphia-76ers-dUKAaI6i/
6499,NBA,2013/2014,117.0,86.0,1.0,0.0,1.59,2.84,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-houston-rockets-GYsOyFEp/
6500,NBA,2013/2014,112.0,104.0,1.0,0.0,1.14,8.7,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-sacramento-kings-fPtSzZTj/
6501,NBA,2013/2014,104.0,108.0,0.0,1.0,3.55,1.41,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-golden-state-warriors-pjihsyiN/
6502,NBA,2013/2014,109.0,102.0,1.0,0.0,1.7,2.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-atlanta-hawks-Otjdte6T/
6503,NBA,2013/2014,98.0,90.0,1.0,0.0,1.08,18.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-utah-jazz-2R1mrHyH/
6504,NBA,2013/2014,107.0,108.0,0.0,0.0,1.5,3.6,https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-miami-heat-4tqpqcMA/
6505,NBA,2013/2014,115.0,101.0,1.0,0.0,1.18,6.16,https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-philadelphia-76ers-AJqtpw74/
6506,NBA,2013/2014,95.0,117.0,0.0,0.0,3.9,1.34,https://www.oddsportal.com/basketball/usa/nba-2013-2014/milwaukee-bucks-minnesota-timberwolves-WSpxoJib/
6507,NBA,2013/2014,83.0,105.0,0.0,0.0,2.25,2.2,https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-dallas-mavericks-Mc3oOepo/
6508,NBA,2013/2014,107.0,98.0,1.0,0.0,1.25,5.3,https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-new-orleans-pelicans-z1iTnuNo/
6509,NBA,2013/2014,120.0,99.0,1.0,0.0,1.69,2.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-denver-nuggets-EijXoaxh/
6510,NBA,2013/2014,118.0,116.0,1.0,1.0,1.43,3.35,https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-charlotte-hornets-pxCJSyxU/
6511,NBA,2013/2014,105.0,91.0,1.0,0.0,1.1,12.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-brooklyn-nets-OMNAUc7H/
6512,NBA,2013/2014,115.0,100.0,1.0,0.0,1.4,3.75,https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-new-york-knicks-23F5j94H/
6513,NBA,2013/2014,106.0,82.0,1.0,0.0,1.7,2.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-detroit-pistons-2DMETHMN/
6514,NBA,2013/2014,103.0,100.0,1.0,0.0,1.59,2.74,https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-cleveland-cavaliers-GdO6VwhB/
6515,NBA,2013/2014,115.0,86.0,1.0,0.0,1.41,3.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-phoenix-suns-x6P2WJx5/
6516,NBA,2013/2014,108.0,103.0,1.0,1.0,3.4,1.42,https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-miami-heat-fszbXaNb/
6517,NBA,2013/2014,105.0,103.0,1.0,0.0,1.67,2.6,https://www.oddsportal.com/basketball/usa/nba-2013-2014/utah-jazz-los-angeles-lakers-tvWgYu8h/
6518,NBA,2013/2014,120.0,98.0,1.0,0.0,1.43,3.2,https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-washington-wizards-8QXoz2wt/
6519,NBA,2013/2014,105.0,89.0,1.0,0.0,1.75,2.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-denver-nuggets-nHWkZLhn/
6520,NBA,2013/2014,104.0,93.0,1.0,0.0,1.55,2.8,https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-milwaukee-bucks-8j1uFI7U/
6521,NBA,2013/2014,83.0,95.0,0.0,0.0,2.41,1.67,https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-toronto-raptors-KvQ0ikkB/
6522,NBA,2013/2014,85.0,89.0,0.0,0.0,3.9,1.33,https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-oklahoma-city-thunder-zw3XGvwI/
6523,NBA,2013/2014,109.0,92.0,1.0,0.0,2.65,1.61,https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-detroit-pistons-Ua2yGbhO/
6524,NBA,2013/2014,116.0,112.0,1.0,1.0,1.62,2.67,https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-los-angeles-clippers-O2aTHKNB/
6525,NBA,2013/2014,107.0,116.0,0.0,0.0,2.35,1.7,https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-san-antonio-spurs-tvAOI085/
6526,NBA,2013/2014,100.0,92.0,1.0,0.0,1.33,3.95,https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-memphis-grizzlies-2mBKJtga/
6527,NBA,2013/2014,125.0,127.0,0.0,1.0,2.46,1.7,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-atlanta-hawks-YD6GKMwg/
6528,NBA,2013/2014,105.0,103.0,1.0,0.0,1.78,2.35,https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-los-angeles-clippers-fN7CL2On/
6529,NBA,2013/2014,98.0,111.0,0.0,0.0,1.31,4.05,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-houston-rockets-CbI7Mr9t/
6530,NBA,2013/2014,95.0,101.0,0.0,0.0,5.23,1.24,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-miami-heat-0MkvvBvE/
6531,NBA,2013/2014,94.0,123.0,0.0,0.0,6.1,1.2,https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-oklahoma-city-thunder-nJ1dFR1D/
6532,NBA,2013/2014,78.0,95.0,0.0,0.0,1.65,2.6,https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-chicago-bulls-8S2hG7n7/
6533,NBA,2013/2014,100.0,113.0,0.0,0.0,1.96,2.1,https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-new-orleans-pelicans-t6WeHmX0/
6534,NBA,2013/2014,81.0,89.0,0.0,0.0,2.08,1.9,https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-golden-state-warriors-8hYmJ92l/
6535,NBA,2013/2014,117.0,90.0,1.0,0.0,1.35,3.95,https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-los-angeles-lakers-2FXiITHf/
6536,NBA,2013/2014,112.0,99.0,1.0,0.0,1.15,7.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-toronto-raptors-84MdhVZ4/
6537,NBA,2013/2014,104.0,111.0,0.0,0.0,1.6,2.64,https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-dallas-mavericks-l8iHOVvR/
6538,NBA,2013/2014,104.0,94.0,1.0,0.0,1.43,3.3,https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-utah-jazz-fkUqKkmr/
6539,NBA,2013/2014,86.0,103.0,0.0,0.0,3.5,1.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-indiana-pacers-trl9QiAE/
6540,NBA,2013/2014,121.0,119.0,1.0,1.0,1.33,4.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-atlanta-hawks-AHhDPBPK/
6541,NBA,2013/2014,111.0,110.0,1.0,1.0,1.41,3.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-milwaukee-bucks-lC7I3U21/
6542,NBA,2013/2014,92.0,115.0,0.0,0.0,1.92,2.05,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-detroit-pistons-0nBM2lI7/
6543,NBA,2013/2014,98.0,103.0,0.0,0.0,2.22,1.87,https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-new-york-knicks-2ik5RXf8/
6544,NBA,2013/2014,120.0,116.0,1.0,1.0,1.54,3.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-minnesota-timberwolves-fk8E4Ame/
6545,NBA,2013/2014,98.0,104.0,0.0,0.0,1.19,6.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-toronto-raptors-EsNhgBKb/
6546,NBA,2013/2014,106.0,79.0,1.0,0.0,1.14,7.7,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-boston-celtics-Gb9A5jYl/
6547,NBA,2013/2014,102.0,83.0,1.0,0.0,1.09,13.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-los-angeles-lakers-dESwBCAR/
6548,NBA,2013/2014,112.0,91.0,1.0,0.0,1.32,4.57,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-denver-nuggets-bNE56WIr/
6549,NBA,2013/2014,110.0,107.0,1.0,0.0,1.3,4.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-new-orleans-pelicans-2iTZBheL/
6550,NBA,2013/2014,123.0,108.0,1.0,0.0,1.77,2.35,https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-dallas-mavericks-llPVCYuF/
6551,NBA,2013/2014,116.0,106.0,1.0,0.0,1.78,2.35,https://www.oddsportal.com/basketball/usa/nba-2013-2014/milwaukee-bucks-philadelphia-76ers-SYzNEfB2/
6552,NBA,2013/2014,100.0,113.0,0.0,0.0,1.7,2.36,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-oklahoma-city-thunder-6PZQDEQ8/
6553,NBA,2013/2014,100.0,84.0,1.0,0.0,1.69,2.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-cleveland-cavaliers-0SnujBY1/
6554,NBA,2013/2014,85.0,88.0,0.0,0.0,1.56,2.75,https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-utah-jazz-Q9fShDlq/
6555,NBA,2013/2014,97.0,114.0,0.0,0.0,2.13,2.04,https://www.oddsportal.com/basketball/usa/nba-2013-2014/detroit-pistons-houston-rockets-MylyiiJe/
6556,NBA,2013/2014,100.0,105.0,0.0,0.0,1.75,2.33,https://www.oddsportal.com/basketball/usa/nba-2013-2014/orlando-magic-sacramento-kings-vDbWiX3k/
6557,NBA,2013/2014,99.0,106.0,0.0,0.0,1.94,2.1,https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-washington-wizards-8U70cgtS/
6558,NBA,2013/2014,87.0,95.0,0.0,0.0,1.69,2.46,https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-memphis-grizzlies-Uw9dbZQL/
6559,NBA,2013/2014,104.0,91.0,1.0,0.0,3.45,1.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-lakers-minnesota-timberwolves-C2EiaFBF/
6560,NBA,2013/2014,99.0,103.0,0.0,0.0,1.65,2.65,https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-phoenix-suns-YBFm0ed9/
6561,NBA,2013/2014,108.0,109.0,0.0,1.0,1.4,3.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-toronto-raptors-ziOlfi5h/
6562,NBA,2013/2014,114.0,81.0,1.0,0.0,1.45,3.3,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-houston-rockets-vkGq1ys3/
6563,NBA,2013/2014,118.0,85.0,1.0,0.0,1.3,4.2,https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-utah-jazz-WYFkufKq/
6564,NBA,2013/2014,114.0,111.0,1.0,1.0,1.29,4.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-milwaukee-bucks-08KgvEZk/
6565,NBA,2013/2014,106.0,116.0,0.0,0.0,1.43,3.25,https://www.oddsportal.com/basketball/usa/nba-2013-2014/detroit-pistons-charlotte-hornets-vaJcwYld/
6566,NBA,2013/2014,122.0,103.0,1.0,0.0,1.19,6.0,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-sacramento-kings-t4ct2HRd/
6567,NBA,2013/2014,121.0,120.0,1.0,1.0,3.05,1.47,https://www.oddsportal.com/basketball/usa/nba-2013-2014/philadelphia-76ers-brooklyn-nets-UPTNqzCS/
6568,NBA,2013/2014,102.0,104.0,0.0,0.0,1.4,3.65,https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-san-antonio-spurs-n1vJpGdM/
6569,NBA,2013/2014,107.0,95.0,1.0,0.0,1.1,12.5,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-chicago-bulls-YczFodsG/
6570,NBA,2013/2014,108.0,95.0,1.0,0.0,1.21,5.9,https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-new-orleans-pelicans-vyyBnxS9/
6571,NBA,2013/2014,109.0,94.0,1.0,0.0,1.3,4.33,https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-chicago-bulls-0px7mIC3/
6572,NBA,2013/2014,101.0,108.0,0.0,0.0,2.62,1.67,https://www.oddsportal.com/basketball/usa/nba-2013-2014/phoenix-suns-san-antonio-spurs-KYK9lbcc/
6573,NBA,2013/2014,105.0,91.0,1.0,0.0,1.2,5.4,https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-memphis-grizzlies-trM5kvri/
6574,NBA,2013/2014,101.0,107.0,0.0,1.0,2.8,1.6,https://www.oddsportal.com/basketball/usa/nba-2013-2014/milwaukee-bucks-new-york-knicks-EyUJRzjp/
6575,NBA,2013/2014,120.0,109.0,1.0,0.0,1.76,2.45,https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-portland-trail-blazers-SvYNQf5j/
6576,NBA,2013/2014,124.0,107.0,1.0,0.0,1.43,3.35,https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-sacramento-kings-QDCsoPj5/
6577,NBA,2013/2014,106.0,107.0,0.0,0.0,2.04,1.95,https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-detroit-pistons-fmHopq6B/
6578,NBA,2013/2014,107.0,113.0,0.0,0.0,1.53,2.98,https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-washington-wizards-YwGkq3LH/
6579,NBA,2013/2014,97.0,94.0,1.0,0.0,1.63,2.6,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-indiana-pacers-4bOYnoMh/
