,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
102,Asian handicap +2.5 ,1.95,1.97,Over/Under +144 ,2.06,1.94,Nizhny Novgorod,Anadolu Efes,"Friday, 23 Jan  2015, 18:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/nizhny-novgorod-anadolu-efes-j3KKhOac/
103,Asian handicap +3 ,1.96,2.04,Over/Under +153.5 ,2.06,1.94,Olimpia Milano,Fenerbahce,"Thursday, 22 Jan  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/milan-fenerbahce-rBxSj2U9/
104,Asian handicap -13 ,1.96,2.02,Over/Under +155.5 ,2.0,1.94,Real Madrid,Panathinaikos,"Thursday, 22 Jan  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/real-madrid-panathinaikos-IF7v2AGk/
105,Asian handicap -5.5 ,1.91,2.12,Over/Under +152.5 ,1.9,2.08,Galatasaray,Alba Berlin,"Thursday, 22 Jan  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/galatasaray-alba-berlin-vP8z3j1q/
106,Asian handicap -12.5 ,2.08,1.99,Over/Under +157.5 ,2.12,1.95,CSKA Moscow,Unicaja,"Thursday, 22 Jan  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cska-moscow-unicaja-pQJOirF3/
107,Asian handicap -7.5 ,2.02,1.97,Over/Under +152.5 ,1.96,2.06,Crvena zvezda mts,Galatasaray,"Friday, 16 Jan  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/crvena-zvezda-mts-galatasaray-4pknPtIo/
108,Asian handicap -6.5 ,1.95,2.04,Over/Under +150 ,1.96,2.0,Unicaja,Olimpia Milano,"Friday, 16 Jan  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unicaja-milan-vPj2zspT/
109,Asian handicap -9.5 ,1.96,2.08,Over/Under +145 ,1.99,1.93,Panathinaikos,Zalgiris Kaunas,"Friday, 16 Jan  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/panathinaikos-zalgiris-kaunas-xbmfNKnb/
110,Asian handicap -6.5 ,2.14,1.96,Over/Under +157.5 ,2.0,1.93,Baskonia,Nizhny Novgorod,"Friday, 16 Jan  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/saski-baskonia-nizhny-novgorod-d4wUV0hp/
111,Asian handicap -4 ,2.06,1.91,Over/Under +148.5 ,1.99,1.96,Fenerbahce,Olympiakos,"Friday, 16 Jan  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/fenerbahce-olympiakos-piraeus-zexYUK7j/
112,Asian handicap +7 ,2.0,1.98,Over/Under +156.5 ,2.01,1.97,Alba Berlin,Real Madrid,"Thursday, 15 Jan  2015, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/alba-berlin-real-madrid-ryljO0Xi/
113,Asian handicap +2.5 ,2.03,1.93,Over/Under +155.5 ,1.98,2.03,Maccabi Tel Aviv,Barcelona,"Thursday, 15 Jan  2015, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/maccabi-tel-aviv-barcelona-j1ibMv24/
114,Asian handicap +5.5 ,2.03,2.0,Over/Under +148 ,1.99,1.93,Anadolu Efes,CSKA Moscow,"Thursday, 15 Jan  2015, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/anadolu-efes-cska-moscow-QLnbyNUM/
115,Asian handicap -8.5 ,2.05,1.91,Over/Under +148.5 ,1.91,2.0,Barcelona,Panathinaikos,"Friday, 09 Jan  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/barcelona-panathinaikos-4hqB0cuo/
116,Asian handicap -5 ,2.0,2.04,Over/Under +141.5 ,2.02,1.98,Anadolu Efes,Unicaja,"Friday, 09 Jan  2015, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/anadolu-efes-unicaja-rccgx3FG/
117,Asian handicap -3.5 ,1.99,1.94,Over/Under +148.5 ,1.98,1.98,Zalgiris Kaunas,Alba Berlin,"Friday, 09 Jan  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/zalgiris-kaunas-alba-berlin-2qcq5wXT/
118,Asian handicap +4.5 ,1.93,2.08,Over/Under +156 ,2.1,1.93,Nizhny Novgorod,Fenerbahce,"Friday, 09 Jan  2015, 18:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/nizhny-novgorod-fenerbahce-46bkwq0A/
119,Asian handicap -8.5 ,1.96,2.02,Over/Under +148.5 ,1.99,1.94,Olympiakos,Olimpia Milano,"Thursday, 08 Jan  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/olympiakos-piraeus-milan-dtaovPp4/
120,Asian handicap -14.5 ,2.02,1.92,Over/Under +162.5 ,1.98,1.97,Real Madrid,Galatasaray,"Thursday, 08 Jan  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/real-madrid-galatasaray-fJgy7a2H/
121,Asian handicap -5.5 ,2.09,1.93,Over/Under +156.5 ,2.02,1.94,Maccabi Tel Aviv,Crvena zvezda mts,"Thursday, 08 Jan  2015, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/maccabi-tel-aviv-crvena-zvezda-mts-8Mcu6JHN/
122,Asian handicap -15.5 ,2.02,1.96,Over/Under +161.5 ,2.04,1.97,CSKA Moscow,Baskonia,"Thursday, 08 Jan  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cska-moscow-saski-baskonia-Ik0su5Vc/
123,Asian handicap -7.5 ,1.96,2.0,Over/Under +155 ,1.99,2.04,Olimpia Milano,Nizhny Novgorod,"Friday, 02 Jan  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/milan-nizhny-novgorod-MN6YtR0o/
124,Asian handicap -1.5 ,1.93,2.02,Over/Under +152.5 ,1.97,1.96,Baskonia,Anadolu Efes,"Friday, 02 Jan  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/saski-baskonia-anadolu-efes-8KIjIsOp/
125,Asian handicap -1 ,2.05,2.04,Over/Under +146 ,2.02,1.92,Unicaja,Olympiakos,"Friday, 02 Jan  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unicaja-olympiakos-piraeus-zRAxtoGi/
126,Asian handicap +8.5 ,2.1,1.9,Over/Under +154.5 ,1.93,2.0,Alba Berlin,Barcelona,"Friday, 02 Jan  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/alba-berlin-barcelona-Cf4W7umB/
127,Asian handicap +4.5 ,2.09,1.92,Over/Under +157 ,2.0,1.98,Crvena zvezda mts,Real Madrid,"Friday, 02 Jan  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/crvena-zvezda-mts-real-madrid-Y35S8LX4/
128,Asian handicap +3 ,2.0,2.02,Over/Under +155.5 ,2.12,1.91,Fenerbahce,CSKA Moscow,"Friday, 02 Jan  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/fenerbahce-cska-moscow-WfeNZ9gI/
129,Asian handicap -5.5 ,1.96,2.0,Over/Under +151.5 ,2.0,1.98,Panathinaikos,Maccabi Tel Aviv,"Tuesday, 30 Dec  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/panathinaikos-maccabi-tel-aviv-4U0O91Ib/
130,Asian handicap -5 ,1.96,1.97,Over/Under +151 ,1.96,1.97,Galatasaray,Zalgiris Kaunas,"Tuesday, 30 Dec  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/galatasaray-zalgiris-kaunas-Qw2KAs3h/
131,Asian handicap -12.5 ,1.92,2.06,Over/Under +165.5 ,2.04,1.91,Fenerbahce,Bayern,"Friday, 19 Dec  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/fenerbahce-bayern-hp2iaaTN/
132,Asian handicap +1.5 ,2.0,1.98,Over/Under +151.5 ,2.05,1.92,Panathinaikos,Barcelona,"Friday, 19 Dec  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/panathinaikos-barcelona-nmaq1LbB/
133,Asian handicap -9 ,2.05,1.93,Over/Under +156.5 ,1.98,1.99,Alba Berlin,Cedevita,"Friday, 19 Dec  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/alba-berlin-cedevita-pMmizhfe/
134,Asian handicap -6.5 ,1.9,2.04,Over/Under +153.5 ,2.12,1.83,Crvena zvezda mts,Baskonia,"Friday, 19 Dec  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/crvena-zvezda-mts-saski-baskonia-t85CH10k/
135,Asian handicap -11 ,2.05,1.92,Over/Under +158.5 ,2.02,1.97,Zalgiris Kaunas,Sassari,"Friday, 19 Dec  2014, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/zalgiris-kaunas-sassari-lEIKEpSH/
136,Asian handicap +4.5 ,1.93,2.02,Over/Under +145.5 ,2.1,1.93,Nizhny Novgorod,Unics Kazan,"Friday, 19 Dec  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/nizhny-novgorod-unics-kazan-UTLtryYn/
137,Asian handicap -10.5 ,2.12,1.93,Over/Under +156.5 ,2.0,1.93,Real Madrid,Anadolu Efes,"Thursday, 18 Dec  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/real-madrid-anadolu-efes-zBEGFQCB/
138,Asian handicap +3.5 ,1.91,2.04,Over/Under +163.5 ,1.99,1.97,Turow Zgorzelec,Olimpia Milano,"Thursday, 18 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/turow-zgorzelec-milan-tAbm0uEH/
139,Asian handicap -5.5 ,1.9,2.13,Over/Under +155.5 ,1.99,1.95,Maccabi Tel Aviv,Unicaja,"Thursday, 18 Dec  2014, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/maccabi-tel-aviv-unicaja-WIqmyYvk/
140,Asian handicap +4.5 ,1.92,1.99,Over/Under +151.5 ,2.0,1.94,Galatasaray,Olympiakos,"Thursday, 18 Dec  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/galatasaray-olympiakos-piraeus-S418Isoq/
141,Asian handicap -6.5 ,1.93,2.03,Over/Under +158.5 ,1.96,1.98,Valencia,Neptunas,"Thursday, 18 Dec  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/valencia-neptunas-MNOuNNxS/
142,Asian handicap -19.5 ,1.95,2.04,Over/Under +157.5 ,2.05,1.97,CSKA Moscow,Limoges,"Thursday, 18 Dec  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cska-moscow-limoges-lffrxEPr/
143,Asian handicap -6.5 ,1.91,2.06,Over/Under +150.5 ,1.96,1.98,Olympiakos,Crvena zvezda mts,"Friday, 12 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/olympiakos-piraeus-crvena-zvezda-mts-rXPyO3NL/
144,Asian handicap -3.5 ,1.9,2.11,Over/Under +155.5 ,1.98,1.94,Baskonia,Valencia,"Friday, 12 Dec  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/saski-baskonia-valencia-z7QXOq8F/
145,Asian handicap +11.5 ,1.97,2.04,Over/Under +175.5 ,2.04,1.99,Sassari,Real Madrid,"Friday, 12 Dec  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/sassari-real-madrid-2cG8Hnra/
146,Asian handicap -2 ,1.99,1.98,Over/Under +152.5 ,1.99,1.94,Limoges,Alba Berlin,"Friday, 12 Dec  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/limoges-alba-berlin-no8GtfHR/
147,Asian handicap -10.5 ,1.99,1.99,Over/Under +146.5 ,2.15,1.95,Anadolu Efes,Nizhny Novgorod,"Friday, 12 Dec  2014, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/anadolu-efes-nizhny-novgorod-tlFCG6c5/
148,Asian handicap -7.5 ,1.97,1.99,Over/Under +142 ,2.2,1.94,Unics Kazan,Zalgiris Kaunas,"Friday, 12 Dec  2014, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unics-kazan-zalgiris-kaunas-z7MxqHIt/
149,Asian handicap -2.5 ,1.98,1.96,Over/Under +152.5 ,1.93,2.01,Olimpia Milano,Panathinaikos,"Thursday, 11 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/milan-panathinaikos-jL5z3sUb/
150,Asian handicap -7 ,1.92,2.04,Over/Under +156.5 ,1.99,1.96,Barcelona,Fenerbahce,"Thursday, 11 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/barcelona-fenerbahce-8d0u21q5/
151,Asian handicap +6.5 ,1.97,1.98,Over/Under +153 ,1.96,1.96,Unicaja,CSKA Moscow,"Thursday, 11 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unicaja-cska-moscow-vL48rGnF/
152,,,,,,,Odds Portal,Betting Odds Monitoring Service,"Tomorrow, 19 Nov  2018, 01:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/bayern-turow-zgorzelec-CU6W3NEh/
153,Asian handicap +4.5 ,2.0,1.96,Over/Under +157.5 ,1.94,1.98,Cedevita,Maccabi Tel Aviv,"Thursday, 11 Dec  2014, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cedevita-maccabi-tel-aviv-IB3Csz2L/
154,Asian handicap +2.5 ,2.0,2.04,Over/Under +161 ,1.96,2.08,Neptunas,Galatasaray,"Wednesday, 10 Dec  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/neptunas-galatasaray-dGRTPPh9/
155,Asian handicap -4.5 ,1.97,2.06,Over/Under +149.5 ,1.91,2.03,Valencia,Crvena zvezda mts,"Friday, 05 Dec  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/valencia-crvena-zvezda-mts-0lYKRoOd/
156,Asian handicap -16.5 ,2.0,1.91,Over/Under +153.5 ,1.98,1.95,Olympiakos,Neptunas,"Friday, 05 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/olympiakos-piraeus-neptunas-nopw32od/
157,Asian handicap +12.5 ,2.07,1.94,Over/Under +160.5 ,1.98,1.94,Turow Zgorzelec,Barcelona,"Friday, 05 Dec  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/turow-zgorzelec-barcelona-4Q0GcnhJ/
158,Asian handicap -3.5 ,2.04,1.91,Over/Under +157.5 ,1.91,2.05,Galatasaray,Baskonia,"Friday, 05 Dec  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/galatasaray-saski-baskonia-EixPQ5w3/
159,Asian handicap -19 ,1.92,2.04,Over/Under +155.5 ,2.0,1.99,CSKA Moscow,Cedevita,"Friday, 05 Dec  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cska-moscow-cedevita-ddF3qdX8/
160,Asian handicap -4.5 ,2.02,1.91,Over/Under +144 ,1.93,2.04,Zalgiris Kaunas,Anadolu Efes,"Thursday, 04 Dec  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/zalgiris-kaunas-anadolu-efes-MoaBISSh/
161,Asian handicap +5.5 ,1.99,2.04,Over/Under +159.5 ,2.1,1.97,Sassari,Unics Kazan,"Thursday, 04 Dec  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/sassari-unics-kazan-dtiSODXO/
162,Asian handicap -8.5 ,1.95,1.99,Over/Under +156.5 ,1.96,2.09,Maccabi Tel Aviv,Alba Berlin,"Thursday, 04 Dec  2014, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/maccabi-tel-aviv-alba-berlin-WINHLhu2/
163,Asian handicap +4 ,1.92,2.07,Over/Under +151.5 ,1.9,2.05,Limoges,Unicaja,"Thursday, 04 Dec  2014, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/limoges-unicaja-pMBapxI2/
164,Asian handicap -6.5 ,2.05,1.96,Over/Under +153.5 ,1.98,1.96,Fenerbahce,Panathinaikos,"Thursday, 04 Dec  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/fenerbahce-panathinaikos-I77S43an/
165,Asian handicap +9.5 ,1.95,2.14,Over/Under +160.5 ,1.94,2.02,Nizhny Novgorod,Real Madrid,"Thursday, 04 Dec  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/nizhny-novgorod-real-madrid-re07J8Dn/
166,Asian handicap -8.5 ,1.96,1.97,Over/Under +157 ,1.99,1.93,Olimpia Milano,Bayern,"Wednesday, 03 Dec  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/milan-bayern-443O5qpt/
167,Asian handicap -7.5 ,1.94,2.08,Over/Under +153.5 ,1.96,1.99,Valencia,Galatasaray,"Friday, 28 Nov  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/valencia-galatasaray-lA42948S/
168,Asian handicap -13.5 ,2.02,1.96,Over/Under +153 ,2.09,1.91,Barcelona,Olimpia Milano,"Friday, 28 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/barcelona-milan-vJ340l80/
169,Asian handicap -8.5 ,1.97,2.0,Over/Under +156.5 ,2.05,2.04,Panathinaikos,Bayern,"Friday, 28 Nov  2014, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/panathinaikos-bayern-I928a8N6/
170,Asian handicap -4 ,1.97,1.98,Over/Under +149.5 ,1.92,2.1,Cedevita,Limoges,"Friday, 28 Nov  2014, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cedevita-limoges-ziU8NEAk/
171,Asian handicap -9.5 ,1.94,2.04,Over/Under +157.5 ,2.01,1.91,Anadolu Efes,Sassari,"Friday, 28 Nov  2014, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/anadolu-efes-sassari-lY03Klbt/
172,Asian handicap -2.5 ,1.95,2.0,Over/Under +153.5 ,2.04,1.92,Nizhny Novgorod,Zalgiris Kaunas,"Friday, 28 Nov  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/nizhny-novgorod-zalgiris-kaunas-CC9yPUkP/
173,Asian handicap -12.5 ,1.93,2.02,Over/Under +156.5 ,1.96,1.96,Real Madrid,Unics Kazan,"Thursday, 27 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/real-madrid-unics-kazan-IkhOPgII/
174,Asian handicap +4 ,1.98,1.98,Over/Under +151.5 ,2.05,1.91,Baskonia,Olympiakos,"Thursday, 27 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/saski-baskonia-olympiakos-piraeus-8foZ3rWk/
175,Asian handicap +1.5 ,1.96,1.97,Over/Under +151.5 ,1.92,2.09,Alba Berlin,Unicaja,"Thursday, 27 Nov  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/alba-berlin-unicaja-hSODMYPe/
176,Asian handicap +4.5 ,1.93,2.0,Over/Under +156.5 ,1.99,1.94,Maccabi Tel Aviv,CSKA Moscow,"Thursday, 27 Nov  2014, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/maccabi-tel-aviv-cska-moscow-d0V4Ofeq/
177,Asian handicap -16.5 ,1.98,1.96,Over/Under +161.5 ,1.96,1.98,Fenerbahce,Turow Zgorzelec,"Thursday, 27 Nov  2014, 20:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/fenerbahce-turow-zgorzelec-QZ1CbSxD/
178,Asian handicap -12.5 ,2.0,1.97,Over/Under +160.5 ,1.91,2.02,Crvena zvezda mts,Neptunas,"Thursday, 27 Nov  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/crvena-zvezda-mts-neptunas-jJjU4OGq/
179,Asian handicap -11.5 ,2.05,1.97,,,,Unicaja,Cedevita,"Friday, 21 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unicaja-cedevita-rgkUUdIF/
180,Asian handicap -4.5 ,1.95,2.1,Over/Under +166.5 ,1.98,1.99,Sassari,Nizhny Novgorod,"Friday, 21 Nov  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/sassari-nizhny-novgorod-A7Vh0oDO/
181,Asian handicap -4 ,1.99,1.95,Over/Under +149.5 ,1.91,2.04,Galatasaray,Crvena zvezda mts,"Friday, 21 Nov  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/galatasaray-crvena-zvezda-mts-fm5bApgM/
182,Asian handicap +8.5 ,2.06,1.95,Over/Under +158.5 ,1.95,2.04,Zalgiris Kaunas,Real Madrid,"Friday, 21 Nov  2014, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/zalgiris-kaunas-real-madrid-WGWl1RcI/
183,Asian handicap -1.5 ,2.0,2.08,Over/Under +155 ,1.99,2.04,Olimpia Milano,Fenerbahce,"Thursday, 20 Nov  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/milan-fenerbahce-dfEa1Uhf/
184,Asian handicap +4.5 ,2.0,1.96,Over/Under +153.5 ,1.97,1.99,Limoges,Maccabi Tel Aviv,"Thursday, 20 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/limoges-maccabi-tel-aviv-QHvZTGXL/
185,Asian handicap +6.5 ,2.09,1.9,Over/Under +157 ,2.0,1.94,Turow Zgorzelec,Panathinaikos,"Thursday, 20 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/turow-zgorzelec-panathinaikos-riAe2Awl/
186,Asian handicap +6.5 ,1.95,1.99,Over/Under +157.5 ,2.06,1.9,Bayern,Barcelona,"Thursday, 20 Nov  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/bayern-barcelona-lUAi3jOs/
187,Asian handicap -9.5 ,1.94,2.05,Over/Under +146.5 ,1.97,2.02,Olympiakos,Valencia,"Thursday, 20 Nov  2014, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/olympiakos-piraeus-valencia-rD1fBQwG/
188,Asian handicap -14.5 ,1.99,1.99,Over/Under +156.5 ,2.01,1.92,CSKA Moscow,Alba Berlin,"Thursday, 20 Nov  2014, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cska-moscow-alba-berlin-vLrwTzmS/
189,Asian handicap +2.5 ,2.03,1.98,Over/Under +160.5 ,2.04,1.91,Neptunas,Baskonia,"Thursday, 20 Nov  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/neptunas-saski-baskonia-0lCkC6O9/
190,Asian handicap -4.5 ,2.13,2.03,Over/Under +144.5 ,2.12,1.99,Unics Kazan,Anadolu Efes,"Thursday, 20 Nov  2014, 17:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unics-kazan-anadolu-efes-APhKQZ2C/
191,Asian handicap -9.5 ,1.96,1.99,Over/Under +153.5 ,1.94,2.13,Barcelona,Panathinaikos,"Friday, 14 Nov  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/barcelona-panathinaikos-jgVG9hoE/
192,Asian handicap +1.5 ,2.03,1.91,Over/Under +161 ,1.99,1.96,Sassari,Zalgiris Kaunas,"Friday, 14 Nov  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/sassari-zalgiris-kaunas-OjTt3mT5/
193,Asian handicap +11.5 ,2.09,1.91,Over/Under +150.5 ,1.96,1.98,Limoges,CSKA Moscow,"Friday, 14 Nov  2014, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/limoges-cska-moscow-ARyNWIm3/
194,Asian handicap +1 ,1.98,1.99,Over/Under +145.5 ,2.04,1.97,Cedevita,Alba Berlin,"Friday, 14 Nov  2014, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/cedevita-alba-berlin-WzwJXbYd/
195,Asian handicap +7.5 ,1.97,2.02,Over/Under +157.5 ,1.98,1.97,Anadolu Efes,Real Madrid,"Friday, 14 Nov  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/anadolu-efes-real-madrid-2sSp27rC/
196,Asian handicap -11 ,1.96,2.0,Over/Under +157.5 ,1.95,2.1,Olimpia Milano,Turow Zgorzelec,"Thursday, 13 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/milan-turow-zgorzelec-nLOP7WFQ/
197,Asian handicap -7.5 ,1.95,1.98,Over/Under +144.5 ,1.99,1.94,Olympiakos,Galatasaray,"Thursday, 13 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/olympiakos-piraeus-galatasaray-EX9wF8vi/
198,Asian handicap -5.5 ,2.04,1.92,Over/Under +157 ,1.99,1.94,Unicaja,Maccabi Tel Aviv,"Thursday, 13 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unicaja-maccabi-tel-aviv-42jQVx39/
199,Asian handicap -4.5 ,2.0,1.98,Over/Under +155.5 ,1.95,1.99,Baskonia,Crvena zvezda mts,"Thursday, 13 Nov  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/saski-baskonia-crvena-zvezda-mts-McDoDn93/
200,Asian handicap +5.5 ,2.04,1.96,Over/Under +158 ,2.0,1.96,Bayern,Fenerbahce,"Thursday, 13 Nov  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/bayern-fenerbahce-UqUK8C0K/
201,Asian handicap +7.5 ,2.09,1.91,Over/Under +157.5 ,2.0,1.97,Neptunas,Valencia,"Thursday, 13 Nov  2014, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/neptunas-valencia-hO8sESgc/
202,Asian handicap -10.5 ,1.9,2.11,Over/Under +154.5 ,2.0,2.09,Unics Kazan,Nizhny Novgorod,"Thursday, 13 Nov  2014, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/unics-kazan-nizhny-novgorod-WYgGRFm6/
203,Asian handicap -13.5 ,1.96,2.06,Over/Under +155.5 ,1.98,2.0,Galatasaray,Neptunas,"Friday, 07 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/galatasaray-neptunas-ddug7dLp/
204,Asian handicap -4.5 ,1.98,2.02,Over/Under +151.5 ,1.91,2.05,Panathinaikos,Olimpia Milano,"Friday, 07 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/panathinaikos-milan-v5OVokg7/
205,Asian handicap -6.5 ,1.9,2.11,Over/Under +154.5 ,2.02,1.92,Valencia,Baskonia,"Friday, 07 Nov  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/valencia-saski-baskonia-vHhRBxDT/
206,Asian handicap -6.5 ,2.07,2.0,Over/Under +146.5 ,2.02,2.05,Alba Berlin,Limoges,"Friday, 07 Nov  2014, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2014-2015/alba-berlin-limoges-GSfW9etj/
