,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
262,6.5,2.0,2.08,154.0,1.98,1.94,Unicaja,Crvena zvezda mts,"Friday, 10 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-crvena-zvezda-mts-WYoOIoMj/
263,4.5,2.05,1.93,152.0,2.04,1.91,Bamberg,Fenerbahce,"Friday, 10 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-fenerbahce-QZJjyfxI/
264,5.5,2.04,1.97,146.0,2.04,1.95,Olympiakos,Panathinaikos,"Friday, 10 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-panathinaikos-YwQ6sVbi/
265,7.5,2.08,1.95,159.0,1.98,2.04,Khimki M.,Baskonia,"Friday, 10 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-saski-baskonia-hrmKJR6p/
266,9.5,1.98,1.96,165.0,2.02,2.02,Barcelona,Anadolu Efes,"Thursday, 09 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-anadolu-efes-dfSZvxwg/
267,3.5,2.01,1.97,157.0,2.0,1.95,Olimpia Milano,Zalgiris Kaunas,"Thursday, 09 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-zalgiris-kaunas-4KVswG75/
268,3.5,1.94,2.0,164.0,2.0,2.02,Maccabi Tel Aviv,Real Madrid,"Thursday, 09 Nov  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-real-madrid-nqLnxzNB/
269,-10.0,1.97,2.02,162.0,2.06,2.04,CSKA Moscow,Valencia,"Thursday, 09 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-valencia-jHRwvdha/
270,3.5,2.0,2.04,156.0,1.96,2.02,Barcelona,Olympiakos,"Friday, 03 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-olympiakos-piraeus-zqQ6ov0P/
271,4.5,2.08,1.99,159.0,1.95,2.02,Anadolu Efes,Unicaja,"Friday, 03 Nov  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-unicaja-I3TVuINn/
